Time_index;Load;Load_alternative_scenario_1;Load_alternative_scenario_2
1964;48524.417569;24262.2087845;72786.6263535
1965;46990.288467;23495.1442335;70485.4327005
1966;45172.920541;22586.4602705;67759.3808115
1967;43283.64879;21641.824395;64925.473185
1968;41891.257572;20945.628786;62836.886358
1969;40662.814952;20331.407476;60994.222428
1970;40330.893815;20165.4469075;60496.3407225
1971;40285.765785;20142.8828925;60428.6486775
1972;40414.20765;20207.103825;60621.311475
1973;40769.862073;20384.9310365;61154.7931095
1974;41923.212329;20961.6061645;62884.8184935
1975;43684.209793;21842.1048965;65526.3146895
1976;44947.040337;22473.5201685;67420.5605055
1977;45953.646731;22976.8233655;68930.4700965
1978;46947.377608;23473.688804;70421.066412
1979;47442.433859;23721.2169295;71163.6507885
1980;47287.499824;23643.749912;70931.249736
1981;46842.107715;23421.0538575;70263.1615725
1982;46559.589989;23279.7949945;69839.3849835
1983;46570.33015;23285.165075;69855.495225
1984;46951.916118;23475.958059;70427.874177
1985;47614.181146;23807.090573;71421.271719
1986;47930.262808;23965.131404;71895.394212
1987;47263.197518;23631.598759;70894.796277
1988;46029.927637;23014.9638185;69044.8914555
1989;44737.419933;22368.7099665;67106.1298995
1990;43413.047352;21706.523676;65119.571028
1991;42095.637365;21047.8186825;63143.4560475
1992;41114.59388;20557.29694;61671.89082
1993;40825.792968;20412.896484;61238.689452
1994;40517.606301;20258.8031505;60776.4094515
1995;40459.589764;20229.794882;60689.384646
1996;40542.192588;20271.096294;60813.288882
1997;40779.899049;20389.9495245;61169.8485735
1998;41549.220771;20774.6103855;62323.8311565
1999;42770.97883;21385.489415;64156.468245
2000;43856.410111;21928.2050555;65784.6151665
2001;44953.65845;22476.829225;67430.487675
2002;46118.820277;23059.4101385;69178.2304155
2003;46822.709733;23411.3548665;70234.0645995
2004;46864.625529;23432.3127645;70296.9382935
2005;46629.561944;23314.780972;69944.342916
2006;46489.526267;23244.7631335;69734.2894005
2007;46682.361934;23341.180967;70023.542901
2008;47171.023054;23585.511527;70756.534581
2009;47875.068271;23937.5341355;71812.6024065
2010;48045.406315;24022.7031575;72068.1094725
2011;47199.718287;23599.8591435;70799.5774305
2012;45988.544219;22994.2721095;68982.8163285
2013;44756.370053;22378.1850265;67134.5550795
2014;43496.511614;21748.255807;65244.767421
2015;42284.877116;21142.438558;63427.315674
2016;41408.448742;20704.224371;62112.673113
2017;38298.005312;19149.002656;57447.007968
2018;38105.038297;19052.5191485;57157.5574455
2019;38295.123076;19147.561538;57442.684614
2020;39198.550912;19599.275456;58797.826368
2021;41901.152458;20950.576229;62851.728687
2022;45246.839309;22623.4196545;67870.2589635
2023;47070.546971;23535.2734855;70605.8204565
2024;47758.338525;23879.1692625;71637.5077875
2025;48204.196333;24102.0981665;72306.2944995
2026;48650.90321;24325.451605;72976.354815
2027;49034.186836;24517.093418;73551.280254
2028;48868.416365;24434.2081825;73302.6245475
2029;48453.21155;24226.605775;72679.817325
2030;48115.538458;24057.769229;72173.307687
2031;47757.149254;23878.574627;71635.723881
2032;47587.658868;23793.829434;71381.488302
2033;47436.917481;23718.4587405;71155.3762215
2034;47193.00146;23596.50073;70789.50219
2035;46140.807748;23070.403874;69211.211622
2036;44687.047403;22343.5237015;67030.5711045
2037;42909.76007;21454.880035;64364.640105
2038;41030.897184;20515.448592;61546.345776
2039;39412.28203;19706.141015;59118.423045
2040;38290.691398;19145.345699;57436.037097
2041;37788.806993;18894.4034965;56683.2104895
2042;37630.396066;18815.198033;56445.594099
2043;37841.042192;18920.521096;56761.563288
2044;38737.671821;19368.8359105;58106.5077315
2045;41375.179053;20687.5895265;62062.7685795
2046;44710.771209;22355.3856045;67066.1568135
2047;46615.80974;23307.90487;69923.71461
2048;47285.424234;23642.712117;70928.136351
2049;47617.874965;23808.9374825;71426.8124475
2050;47956.826342;23978.413171;71935.239513
2051;48272.862917;24136.4314585;72409.2943755
2052;48067.112944;24033.556472;72100.669416
2053;47618.081316;23809.040658;71427.121974
2054;47277.415244;23638.707622;70916.122866
2055;46901.966829;23450.9834145;70352.9502435
2056;46739.957848;23369.978924;70109.936772
2057;46665.42022;23332.71011;69998.13033
2058;46468.383988;23234.191994;69702.575982
2059;45434.304541;22717.1522705;68151.4568115
2060;44007.126603;22003.5633015;66010.6899045
2061;42279.023954;21139.511977;63418.535931
2062;40450.467677;20225.2338385;60675.7015155
2063;38883.193017;19441.5965085;58324.7895255
2064;37822.668398;18911.334199;56734.002597
2065;37309.541476;18654.770738;55964.312214
2066;37159.653454;18579.826727;55739.480181
2067;37381.494558;18690.747279;56072.241837
2068;38284.452567;19142.2262835;57426.6788505
2069;40917.233455;20458.6167275;61375.8501825
2070;44168.800398;22084.400199;66253.200597
2071;45921.300871;22960.6504355;68881.9513065
2072;46523.883159;23261.9415795;69785.8247385
2073;46872.882089;23436.4410445;70309.3231335
2074;47248.672186;23624.336093;70873.008279
2075;47594.997589;23797.4987945;71392.4963835
2076;47421.609914;23710.804957;71132.414871
2077;47005.265408;23502.632704;70507.898112
2078;46682.009717;23341.0048585;70023.0145755
2079;46334.494538;23167.247269;69501.741807
2080;46195.758168;23097.879084;69293.637252
2081;46101.957173;23050.9785865;69152.9357595
2082;45852.374524;22926.187262;68778.561786
2083;44770.008343;22385.0041715;67155.0125145
2084;43321.744701;21660.8723505;64982.6170515
2085;41602.211476;20801.105738;62403.317214
2086;39827.228416;19913.614208;59740.842624
2087;38327.07859;19163.539295;57490.617885
2088;37297.147279;18648.5736395;55945.7209185
2089;36393.507037;18196.7535185;54590.2605555
2090;36121.268901;18060.6344505;54181.9033515
2091;36148.225587;18074.1127935;54222.3383805
2092;36727.987622;18363.993811;55091.981433
2093;38480.400066;19240.200033;57720.600099
2094;40602.515375;20301.2576875;60903.7730625
2095;41837.723573;20918.8617865;62756.5853595
2096;42494.755777;21247.3778885;63742.1336655
2097;43370.75323;21685.376615;65056.129845
2098;44375.091691;22187.5458455;66562.6375365
2099;45011.044247;22505.5221235;67516.5663705
2100;45055.768003;22527.8840015;67583.6520045
2101;44832.703883;22416.3519415;67249.0558245
2102;44695.951564;22347.975782;67043.927346
2103;44693.151449;22346.5757245;67039.7271735
2104;45050.150517;22525.0752585;67575.2257755
2105;45018.694053;22509.3470265;67528.0410795
2106;44439.089601;22219.5448005;66658.6344015
2107;43195.84954;21597.92477;64793.77431
2108;41745.982046;20872.991023;62618.973069
2109;40194.118179;20097.0590895;60291.1772685
2110;38615.793528;19307.896764;57923.690292
2111;37238.138384;18619.069192;55857.207576
2112;36306.431385;18153.2156925;54459.6470775
2113;35355.433909;17677.7169545;53033.1508635
2114;35064.539248;17532.269624;52596.808872
2115;35010.232183;17505.1160915;52515.3482745
2116;35247.391642;17623.695821;52871.087463
2117;36052.43829;18026.219145;54078.657435
2118;37461.117806;18730.558903;56191.676709
2119;38801.069997;19400.5349985;58201.6049955
2120;39669.675294;19834.837647;59504.512941
2121;40586.745135;20293.3725675;60880.1177025
2122;41641.725771;20820.8628855;62462.5886565
2123;42333.761494;21166.880747;63500.642241
2124;42405.148868;21202.574434;63607.723302
2125;42167.477958;21083.738979;63251.216937
2126;41990.87607;20995.438035;62986.314105
2127;41964.843308;20982.421654;62947.264962
2128;42151.929617;21075.9648085;63227.8944255
2129;42234.977583;21117.4887915;63352.4663745
2130;41943.585605;20971.7928025;62915.3784075
2131;41081.235766;20540.617883;61621.853649
2132;40022.947361;20011.4736805;60034.4210415
2133;38959.172099;19479.5860495;58438.7581485
2134;37789.372736;18894.686368;56684.059104
2135;36673.822358;18336.911179;55010.733537
2136;35850.259343;17925.1296715;53775.3890145
2137;35582.11063;17791.055315;53373.165945
2138;35318.27025;17659.135125;52977.405375
2139;35334.672708;17667.336354;53002.009062
2140;35570.844202;17785.422101;53356.266303
2141;36203.956529;18101.9782645;54305.9347935
2142;37514.78716;18757.39358;56272.18074
2143;38971.269965;19485.6349825;58456.9049475
2144;39868.231332;19934.115666;59802.346998
2145;40689.470774;20344.735387;61034.206161
2146;41582.549174;20791.274587;62373.823761
2147;42088.548035;21044.2740175;63132.8220525
2148;42007.416319;21003.7081595;63011.1244785
2149;41637.829255;20818.9146275;62456.7438825
2150;41379.751917;20689.8759585;62069.6278755
2151;41342.765523;20671.3827615;62014.1482845
2152;41619.292564;20809.646282;62428.938846
2153;42080.859056;21040.429528;63121.288584
2154;42270.402338;21135.201169;63405.603507
2155;41691.081653;20845.5408265;62536.6224795
2156;40613.825005;20306.9125025;60920.7375075
2157;39430.433345;19715.2166725;59145.6500175
2158;38200.096997;19100.0484985;57300.1454955
2159;37029.435602;18514.717801;55544.153403
2160;36166.395732;18083.197866;54249.593598
2161;36271.096798;18135.548399;54406.645197
2162;36053.147604;18026.573802;54079.721406
2163;36085.057544;18042.528772;54127.586316
2164;36429.470519;18214.7352595;54644.2057785
2165;37446.853333;18723.4266665;56170.2799995
2166;38871.807308;19435.903654;58307.710962
2167;39979.827711;19989.9138555;59969.7415665
2168;40676.294979;20338.1474895;61014.4424685
2169;41437.451603;20718.7258015;62156.1774045
2170;42254.836705;21127.4183525;63382.2550575
2171;42734.109268;21367.054634;64101.163902
2172;42649.409372;21324.704686;63974.114058
2173;42290.856048;21145.428024;63436.284072
2174;41994.821546;20997.410773;62992.232319
2175;41819.535535;20909.7677675;62729.3033025
2176;41915.360726;20957.680363;62873.041089
2177;42080.163601;21040.0818005;63120.2454015
2178;42036.033841;21018.0169205;63054.0507615
2179;41378.981784;20689.490892;62068.472676
2180;40389.052206;20194.526103;60583.578309
2181;39298.193594;19649.096797;58947.290391
2182;38165.042079;19082.5210395;57247.5631185
2183;37103.415593;18551.7077965;55655.1233895
2184;36341.282202;18170.641101;54511.923303
2185;35696.426979;17848.2134895;53544.6404685
2186;35467.088477;17733.5442385;53200.6327155
2187;35494.668882;17747.334441;53242.003323
2188;35836.749025;17918.3745125;53755.1235375
2189;36812.049864;18406.024932;55218.074796
2190;38311.89216;19155.94608;57467.83824
2191;39603.915496;19801.957748;59405.873244
2192;40345.174366;20172.587183;60517.761549
2193;41095.54974;20547.77487;61643.32461
2194;41935.481994;20967.740997;62903.222991
2195;42410.430514;21205.215257;63615.645771
2196;42326.924022;21163.462011;63490.386033
2197;41975.047176;20987.523588;62962.570764
2198;41717.394869;20858.6974345;62576.0923035
2199;41575.364502;20787.682251;62363.046753
2200;41754.940272;20877.470136;62632.410408
2201;41949.115548;20974.557774;62923.673322
2202;41930.899787;20965.4498935;62896.3496805
2203;41317.354176;20658.677088;61976.031264
2204;40331.318997;20165.6594985;60496.9784955
2205;39231.337662;19615.668831;58847.006493
2206;38054.103079;19027.0515395;57081.1546185
2207;36933.731623;18466.8658115;55400.5974345
2208;36125.31493;18062.657465;54187.972395
2209;36457.667734;18228.833867;54686.501601
2210;36290.902524;18145.451262;54436.353786
2211;36460.469326;18230.234663;54690.703989
2212;37332.146938;18666.073469;55998.220407
2213;39981.99888;19990.99944;59972.99832
2214;43451.720865;21725.8604325;65177.5812975
2215;45631.614874;22815.807437;68447.422311
2216;46524.880509;23262.4402545;69787.3207635
2217;46864.756682;23432.378341;70297.135023
2218;47241.838839;23620.9194195;70862.7582585
2219;47664.080962;23832.040481;71496.121443
2220;47571.395615;23785.6978075;71357.0934225
2221;47225.072517;23612.5362585;70837.6087755
2222;47025.216468;23512.608234;70537.824702
2223;46783.324334;23391.662167;70174.986501
2224;46719.903516;23359.951758;70079.855274
2225;46634.819388;23317.409694;69952.229082
2226;46216.974733;23108.4873665;69325.4620995
2227;44829.556221;22414.7781105;67244.3343315
2228;43269.735653;21634.8678265;64904.6034795
2229;41442.58191;20721.290955;62163.872865
2230;39484.145878;19742.072939;59226.218817
2231;37774.776845;18887.3884225;56662.1652675
2232;36628.418248;18314.209124;54942.627372
2233;35777.545268;17888.772634;53666.317902
2234;35600.975248;17800.487624;53401.462872
2235;35773.441987;17886.7209935;53660.1629805
2236;36671.62585;18335.812925;55007.438775
2237;39412.388077;19706.1940385;59118.5821155
2238;42867.211671;21433.6058355;64300.8175065
2239;44876.900701;22438.4503505;67315.3510515
2240;45665.695117;22832.8475585;68498.5426755
2241;46057.534407;23028.7672035;69086.3016105
2242;46494.963876;23247.481938;69742.445814
2243;46954.176873;23477.0884365;70431.2653095
2244;46883.343669;23441.6718345;70325.0155035
2245;46556.034717;23278.0173585;69834.0520755
2246;46348.56599;23174.282995;69522.848985
2247;46075.783321;23037.8916605;69113.6749815
2248;45908.374402;22954.187201;68862.561603
2249;45578.016186;22789.008093;68367.024279
2250;45013.252232;22506.626116;67519.878348
2251;43735.509316;21867.754658;65603.263974
2252;42298.170301;21149.0851505;63447.2554515
2253;40556.170885;20278.0854425;60834.2563275
2254;38653.445639;19326.7228195;57980.1684585
2255;36988.217065;18494.1085325;55482.3255975
2256;35852.87281;17926.436405;53779.309215
2257;34587.109479;17293.5547395;51880.6642185
2258;34447.572518;17223.786259;51671.358777
2259;34652.758935;17326.3794675;51979.1384025
2260;35546.557938;17773.278969;53319.836907
2261;38201.716902;19100.858451;57302.575353
2262;41592.053815;20796.0269075;62388.0807225
2263;43581.424113;21790.7120565;65372.1361695
2264;44294.684788;22147.342394;66442.027182
2265;44558.105471;22279.0527355;66837.1582065
2266;44890.63335;22445.316675;67335.950025
2267;45278.217975;22639.1089875;67917.3269625
2268;45166.030657;22583.0153285;67749.0459855
2269;44813.72405;22406.862025;67220.586075
2270;44597.024266;22298.512133;66895.536399
2271;44290.697902;22145.348951;66436.046853
2272;44097.782699;22048.8913495;66146.6740485
2273;43915.123417;21957.5617085;65872.6851255
2274;43574.478344;21787.239172;65361.717516
2275;42425.042366;21212.521183;63637.563549
2276;41057.358229;20528.6791145;61586.0373435
2277;39378.822583;19689.4112915;59068.2338745
2278;37548.146528;18774.073264;56322.219792
2279;35948.108756;17974.054378;53922.163134
2280;34870.736605;17435.3683025;52306.1049075
2281;34117.908848;17058.954424;51176.863272
2282;33978.755976;16989.377988;50968.133964
2283;34185.657919;17092.8289595;51278.4868785
2284;35033.055919;17516.5279595;52549.5838785
2285;37545.651156;18772.825578;56318.476734
2286;40823.804061;20411.9020305;61235.7060915
2287;42796.324069;21398.1620345;64194.4861035
2288;43473.24535;21736.622675;65209.868025
2289;43701.916909;21850.9584545;65552.8753635
2290;44017.243161;22008.6215805;66025.8647415
2291;44359.755575;22179.8777875;66539.6333625
2292;44177.550309;22088.7751545;66266.3254635
2293;43746.63492;21873.31746;65619.95238
2294;43414.557516;21707.278758;65121.836274
2295;43037.292484;21518.646242;64555.938726
2296;42862.65817;21431.329085;64293.987255
2297;42707.181237;21353.5906185;64060.7718555
2298;42458.186258;21229.093129;63687.279387
2299;41528.342444;20764.171222;62292.513666
2300;40198.480882;20099.240441;60297.721323
2301;38541.956642;19270.978321;57812.934963
2302;36791.987828;18395.993914;55187.981742
2303;35315.032765;17657.5163825;52972.5491475
2304;34322.313017;17161.1565085;51483.4695255
2305;32479.675955;16239.8379775;48719.5139325
2306;32144.136481;16072.0682405;48216.2047215
2307;32059.414785;16029.7073925;48089.1221775
2308;32210.104959;16105.0524795;48315.1574385
2309;32781.929875;16390.9649375;49172.8948125
2310;34058.177491;17029.0887455;51087.2662365
2311;35584.945522;17792.472761;53377.418283
2312;36612.73339;18306.366695;54919.100085
2313;37577.407379;18788.7036895;56366.1110685
2314;38648.830761;19324.4153805;57973.2461415
2315;39338.179747;19669.0898735;59007.2696205
2316;39370.503826;19685.251913;59055.755739
2317;39086.534163;19543.2670815;58629.8012445
2318;38889.699975;19444.8499875;58334.5499625
2319;38894.261129;19447.1305645;58341.3916935
2320;39114.135161;19557.0675805;58671.2027415
2321;39279.21092;19639.60546;58918.81638
2322;39034.0638;19517.0319;58551.0957
2323;38124.64081;19062.320405;57186.961215
2324;36947.357243;18473.6786215;55421.0358645
2325;35849.885206;17924.942603;53774.827809
2326;34759.378778;17379.689389;52139.068167
2327;33679.437721;16839.7188605;50519.1565815
2328;32824.003737;16412.0018685;49236.0056055
2329;32532.91627;16266.458135;48799.374405
2330;32248.142936;16124.071468;48372.214404
2331;32220.445113;16110.2225565;48330.6676695
2332;32395.258419;16197.6292095;48592.8876285
2333;32904.64525;16452.322625;49356.967875
2334;33931.899728;16965.949864;50897.849592
2335;35056.508665;17528.2543325;52584.7629975
2336;35819.237508;17909.618754;53728.856262
2337;36718.049477;18359.0247385;55077.0742155
2338;37786.051818;18893.025909;56679.077727
2339;38467.823606;19233.911803;57701.735409
2340;38539.061693;19269.5308465;57808.5925395
2341;38338.09179;19169.045895;57507.137685
2342;38229.968433;19114.9842165;57344.9526495
2343;38357.681845;19178.8409225;57536.5227675
2344;38712.70931;19356.354655;58069.063965
2345;39099.518661;19549.7593305;58649.2779915
2346;39110.764427;19555.3822135;58666.1466405
2347;38377.937479;19188.9687395;57566.9062185
2348;37326.789575;18663.3947875;55990.1843625
2349;36244.056593;18122.0282965;54366.0848895
2350;35115.469158;17557.734579;52673.203737
2351;34017.244864;17008.622432;51025.867296
2352;33201.345565;16600.6727825;49802.0183475
2353;33120.477719;16560.2388595;49680.7165785
2354;32973.509104;16486.754552;49460.263656
2355;33185.976621;16592.9883105;49778.9649315
2356;34077.9679;17038.98395;51116.95185
2357;36712.03801;18356.019005;55068.057015
2358;40158.542309;20079.2711545;60237.8134635
2359;42260.527561;21130.2637805;63390.7913415
2360;42982.794864;21491.397432;64474.192296
2361;43264.747323;21632.3736615;64897.1209845
2362;43615.969886;21807.984943;65423.954829
2363;44004.372623;22002.1863115;66006.5589345
2364;43884.27713;21942.138565;65826.415695
2365;43526.216665;21763.1083325;65289.3249975
2366;43316.786746;21658.393373;64975.180119
2367;43014.927239;21507.4636195;64522.3908585
2368;42817.226442;21408.613221;64225.839663
2369;42578.027465;21289.0137325;63867.0411975
2370;42229.653774;21114.826887;63344.480661
2371;41185.489195;20592.7445975;61778.2337925
2372;39884.134061;19942.0670305;59826.2010915
2373;38233.377552;19116.688776;57350.066328
2374;36398.425672;18199.212836;54597.638508
2375;34781.344859;17390.6724295;52172.0172885
2376;33654.302069;16827.1510345;50481.4531035
2377;34137.446078;17068.723039;51206.169117
2378;34019.005605;17009.5028025;51028.5084075
2379;34221.273345;17110.6366725;51331.9100175
2380;35051.168799;17525.5843995;52576.7531985
2381;37508.551252;18754.275626;56262.826878
2382;40801.663497;20400.8317485;61202.4952455
2383;42862.157374;21431.078687;64293.236061
2384;43524.248162;21762.124081;65286.372243
2385;43695.340878;21847.670439;65543.011317
2386;43960.631182;21980.315591;65940.946773
2387;44273.321232;22136.660616;66409.981848
2388;44107.732228;22053.866114;66161.598342
2389;43711.504658;21855.752329;65567.256987
2390;43467.428494;21733.714247;65201.142741
2391;43106.917766;21553.458883;64660.376649
2392;42856.806499;21428.4032495;64285.2097485
2393;42618.677618;21309.338809;63928.016427
2394;42360.060751;21180.0303755;63540.0911265
2395;41477.209119;20738.6045595;62215.8136785
2396;40337.389937;20168.6949685;60506.0849055
2397;38859.718357;19429.8591785;58289.5775355
2398;37177.753969;18588.8769845;55766.6309535
2399;35671.665577;17835.8327885;53507.4983655
2400;34638.436204;17319.218102;51957.654306
2401;34297.747835;17148.8739175;51446.6217525
2402;34166.233664;17083.116832;51249.350496
2403;34377.759328;17188.879664;51566.638992
2404;35271.382106;17635.691053;52907.073159
2405;37915.981569;18957.9907845;56873.9723535
2406;41265.90187;20632.950935;61898.852805
2407;43172.068617;21586.0343085;64758.1029255
2408;43804.41798;21902.20899;65706.62697
2409;44041.433507;22020.7167535;66062.1502605
2410;44373.79007;22186.895035;66560.685105
2411;44760.662148;22380.331074;67140.993222
2412;44650.129319;22325.0646595;66975.1939785
2413;44306.863835;22153.4319175;66460.2957525
2414;44086.229654;22043.114827;66129.344481
2415;43762.998402;21881.499201;65644.497603
2416;43548.704627;21774.3523135;65323.0569405
2417;43310.085409;21655.0427045;64965.1281135
2418;42971.547619;21485.7738095;64457.3214285
2419;41918.488959;20959.2444795;62877.7334385
2420;40640.690352;20320.345176;60961.035528
2421;39030.688255;19515.3441275;58546.0323825
2422;37254.644126;18627.322063;55881.966189
2423;35688.035094;17844.017547;53532.052641
2424;34630.108461;17315.0542305;51945.1626915
2425;33861.930393;16930.9651965;50792.8955895
2426;33749.722861;16874.8614305;50624.5842915
2427;33957.176627;16978.5883135;50935.7649405
2428;34788.446504;17394.223252;52182.669756
2429;37225.827189;18612.9135945;55838.7407835
2430;40464.619356;20232.309678;60696.929034
2431;42496.779491;21248.3897455;63745.1692365
2432;43144.407625;21572.2038125;64716.6114375
2433;43306.392099;21653.1960495;64959.5881485
2434;43559.681033;21779.8405165;65339.5215495
2435;43883.875335;21941.9376675;65825.8130025
2436;43729.10223;21864.551115;65593.653345
2437;43343.970336;21671.985168;65015.955504
2438;43096.95341;21548.476705;64645.430115
2439;42715.438099;21357.7190495;64073.1571485
2440;42430.384202;21215.192101;63645.576303
2441;42153.36261;21076.681305;63230.043915
2442;41846.044098;20923.022049;62769.066147
2443;40940.244896;20470.122448;61410.367344
2444;39811.058511;19905.5292555;59716.5877665
2445;38392.443206;19196.221603;57588.664809
2446;36794.056504;18397.028252;55191.084756
2447;35369.756425;17684.8782125;53054.6346375
2448;34379.409892;17189.704946;51569.114838
2449;34049.598472;17024.799236;51074.397708
2450;33908.464837;16954.2324185;50862.6972555
2451;34104.303381;17052.1516905;51156.4550715
2452;34985.083566;17492.541783;52477.625349
2453;37611.942771;18805.9713855;56417.9141565
2454;40870.029128;20435.014564;61305.043692
2455;42682.870263;21341.4351315;64024.3053945
2456;43305.780952;21652.890476;64958.671428
2457;43544.332717;21772.1663585;65316.4990755
2458;43842.848844;21921.424422;65764.273266
2459;44179.19317;22089.596585;66268.789755
2460;44002.795867;22001.3979335;66004.1938005
2461;43566.631581;21783.3157905;65349.9473715
2462;43188.976071;21594.4880355;64783.4641065
2463;42701.077408;21350.538704;64051.616112
2464;42402.247725;21201.1238625;63603.3715875
2465;42054.283299;21027.1416495;63081.4249485
2466;41695.793439;20847.8967195;62543.6901585
2467;40763.958443;20381.9792215;61145.9376645
2468;39468.058757;19734.0293785;59202.0881355
2469;37871.441435;18935.7207175;56807.1621525
2470;36206.160678;18103.080339;54309.241017
2471;34824.341703;17412.1708515;52236.5125545
2472;33900.762399;16950.3811995;50851.1435985
2473;32012.319814;16006.159907;48018.479721
2474;31706.807055;15853.4035275;47560.2105825
2475;31645.289646;15822.644823;47467.934469
2476;31817.640637;15908.8203185;47726.4609555
2477;32432.043687;16216.0218435;48648.0655305
2478;33697.188714;16848.594357;50545.783071
2479;35133.488915;17566.7444575;52700.2333725
2480;36071.761292;18035.880646;54107.641938
2481;36967.791214;18483.895607;55451.686821
2482;37985.1641;18992.58205;56977.74615
2483;38641.500436;19320.750218;57962.250654
2484;38669.475517;19334.7377585;58004.2132755
2485;38383.301658;19191.650829;57574.952487
2486;38178.386883;19089.1934415;57267.5803245
2487;38141.106007;19070.5530035;57211.6590105
2488;38300.587059;19150.2935295;57450.8805885
2489;38371.058928;19185.529464;57556.588392
2490;38114.620675;19057.3103375;57171.9310125
2491;37317.77639;18658.888195;55976.664585
2492;36253.884291;18126.9421455;54380.8264365
2493;35228.238695;17614.1193475;52842.3580425
2494;34180.259511;17090.1297555;51270.3892665
2495;33148.721852;16574.360926;49723.082778
2496;32330.022383;16165.0111915;48495.0335745
2497;31637.042469;15818.5212345;47455.5637035
2498;31324.921455;15662.4607275;46987.3821825
2499;31247.388772;15623.694386;46871.083158
2500;31383.803898;15691.901949;47075.705847
2501;31841.076238;15920.538119;47761.614357
2502;32805.428521;16402.7142605;49208.1427815
2503;33968.34492;16984.17246;50952.51738
2504;34810.593246;17405.296623;52215.889869
2505;35778.273653;17889.1368265;53667.4104795
2506;36930.553082;18465.276541;55395.829623
2507;37689.550936;18844.775468;56534.326404
2508;37822.57402;18911.28701;56733.86103
2509;37662.531856;18831.265928;56493.797784
2510;37573.008972;18786.504486;56359.513458
2511;37694.855131;18847.4275655;56542.2826965
2512;38004.351327;19002.1756635;57006.5269905
2513;38164.457187;19082.2285935;57246.6857805
2514;37967.839042;18983.919521;56951.758563
2515;37203.819043;18601.9095215;55805.7285645
2516;36222.742383;18111.3711915;54334.1135745
2517;35261.010537;17630.5052685;52891.5158055
2518;34236.654893;17118.3274465;51354.9823395
2519;33205.781544;16602.890772;49808.672316
2520;32400.550143;16200.2750715;48600.8252145
2521;32252.499985;16126.2499925;48378.7499775
2522;32103.988809;16051.9944045;48155.9832135
2523;32276.732501;16138.3662505;48415.0987515
2524;33085.548331;16542.7741655;49628.3224965
2525;35514.020023;17757.0100115;53271.0300345
2526;38814.985712;19407.492856;58222.478568
2527;40929.113433;20464.5567165;61393.6701495
2528;41640.994984;20820.497492;62461.492476
2529;41897.004984;20948.502492;62845.507476
2530;42269.660249;21134.8301245;63404.4903735
2531;42698.716915;21349.3584575;64048.0753725
2532;42616.287288;21308.143644;63924.430932
2533;42300.556248;21150.278124;63450.834372
2534;42112.871655;21056.4358275;63169.3074825
2535;41812.284465;20906.1422325;62718.4266975
2536;41569.535978;20784.767989;62354.303967
2537;41277.927506;20638.963753;61916.891259
2538;40914.035194;20457.017597;61371.052791
2539;39939.603216;19969.801608;59909.404824
2540;38782.647999;19391.3239995;58173.9719985
2541;37324.543399;18662.2716995;55986.8150985
2542;35641.467275;17820.7336375;53462.2009125
2543;34129.735921;17064.8679605;51194.6038815
2544;33051.980952;16525.990476;49577.971428
2545;33457.037677;16728.5188385;50185.5565155
2546;33358.786015;16679.3930075;50038.1790225
2547;33562.702471;16781.3512355;50344.0537065
2548;34377.498749;17188.7493745;51566.2481235
2549;36773.085034;18386.542517;55159.627551
2550;39967.762712;19983.881356;59951.644068
2551;41945.047728;20972.523864;62917.571592
2552;42514.886718;21257.443359;63772.330077
2553;42614.490141;21307.2450705;63921.7352115
2554;42843.632895;21421.8164475;64265.4493425
2555;43157.646166;21578.823083;64736.469249
2556;43012.13322;21506.06661;64518.19983
2557;42640.589347;21320.2946735;63960.8840205
2558;42391.297376;21195.648688;63586.946064
2559;41986.441254;20993.220627;62979.661881
2560;41677.408044;20838.704022;62516.112066
2561;41384.188086;20692.094043;62076.282129
2562;41101.218967;20550.6094835;61651.8284505
2563;40256.122233;20128.0611165;60384.1833495
2564;39200.373563;19600.1867815;58800.5603445
2565;37856.630275;18928.3151375;56784.9454125
2566;36329.823564;18164.911782;54494.735346
2567;34977.365561;17488.6827805;52466.0483415
2568;34045.718904;17022.859452;51068.578356
2569;33953.470215;16976.7351075;50930.2053225
2570;33869.637698;16934.818849;50804.456547
2571;34090.1605;17045.08025;51135.24075
2572;34916.540265;17458.2701325;52374.8103975
2573;37343.310721;18671.6553605;56014.9660815
2574;40560.734555;20280.3672775;60841.1018325
2575;42506.114078;21253.057039;63759.171117
2576;43012.210613;21506.1053065;64518.3159195
2577;43046.698983;21523.3494915;64570.0484745
2578;43207.001368;21603.500684;64810.502052
2579;43483.222299;21741.6111495;65224.8334485
2580;43311.545506;21655.772753;64967.318259
2581;42912.145656;21456.072828;64368.218484
2582;42623.655094;21311.827547;63935.482641
2583;42160.421642;21080.210821;63240.632463
2584;41782.277858;20891.138929;62673.416787
2585;41483.677383;20741.8386915;62225.5160745
2586;41275.058632;20637.529316;61912.587948
2587;40542.473725;20271.2368625;60813.7105875
2588;39590.834974;19795.417487;59386.252461
2589;38328.473317;19164.2366585;57492.7099755
2590;36860.822001;18430.4110005;55291.2330015
2591;35543.214421;17771.6072105;53314.8216315
2592;34623.974154;17311.987077;51935.961231
2593;34593.508686;17296.754343;51890.263029
2594;34475.976193;17237.9880965;51713.9642895
2595;34678.827626;17339.413813;52018.241439
2596;35589.192123;17794.5960615;53383.7881845
2597;38318.215074;19159.107537;57477.322611
