Gas-z1,Gas-z2,Gas turbine-z1,Gas turbine-z2,Wind-z1,Wind-z2,Solar-z1,Solar-z2,Nuclear-z1,Nuclear-z2,Coal-z1,Coal-z2,Battery-z1,Index,Investment_Cost,EV_SystemCost,CVaR_SystemCost,CVaR_OpCost,EV_OpCost,Expected_Power_Price,Cost_by_zone_baseZone1,Price_by_zone_baseZone1,Cost_by_zone_baseZone2,Price_by_zone_baseZone2,Expected_emissions,CO2_by_zone_baseZone1,CO2_by_zone_baseZone2
1.0e-5,9779.002735526194,1.0e-5,5992.089558028382,26420.400574189884,1.0e-5,1.0e-5,6358.865642256269,14607.433804952172,1.0e-5,1.0e-5,1.0e-5,1.0e-5,Sample 57,4.112725083179196e9,4.705927769973446e9,5.221152253599389e9,1.6236516540461373e9,5.932026867942504e8,11.093750000000004,1.1583011194602083e7,10.61347222222222,2.7878419018580824e7,11.574027777777784,5.6826822193166e6,0.027357100000000027,5.6826821919594975e6
1.0e-5,4013.092462539623,1.0e-5,8603.794438243507,12485.670720855906,1.0e-5,1.0e-5,3339.8941533815605,17947.39707649847,1365.0735588597643,1624.741002110034,1.0e-5,1.0e-5,Sample 58,4.1183015889410415e9,4.698784653875554e9,5.154401356460762e9,1.4917164701049292e9,5.804830649345129e8,10.153194444444447,2.3842728877896793e7,10.149027777777778,1.6902076139036037e7,10.157361111111111,6.428079314670907e6,3.084042389943131e6,3.3440369247277966e6
1.0e-5,5628.439048745312,1.0e-5,8605.864241185642,26350.822148578958,1.0e-5,6237.1263997697615,1.0e-5,9105.168033518308,3307.703509708701,4148.631636633841,1.0e-5,1.0e-5,Sample 59,4.081601278554504e9,4.667216692571868e9,5.103769772195453e9,1.4587215732645338e9,5.856154140173637e8,9.910555555555556,1.898429083299108e7,9.909722222222225,2.026435904976431e7,9.91138888888889,1.2332303762147635e7,8.590381181394357e6,3.7419225807532906e6
1.0e-5,5069.354126091114,1.0e-5,10061.492352749623,21553.69420281069,1.0e-5,7221.4187343607055,1.0e-5,15348.192838798343,50.152066913364685,1385.3462053532921,1.0e-5,1.0e-5,Sample 60,4.108078024288327e9,4.653474470085708e9,5.089007323519315e9,1.4164621526645942e9,5.453964457973801e8,9.625138888888891,1.660853673480005e7,8.884861111111114,2.040141908024974e7,10.365416666666672,6.90079853335131e6,2.632795131446859e6,4.2680034019044805e6
1.0e-5,4130.733666778254,1.0e-5,9370.536771563304,23274.60930962709,1.0e-5,5606.395111243181,1.0e-5,14561.727216908066,1464.882999446957,1.0e-5,1.0e-5,2510.4868774033557,Sample 61,4.1249475797237973e9,4.675029921423577e9,5.203556903356358e9,1.6071363055653393e9,5.500823416997803e8,11.563326311048108,1.2552616278711183e7,11.469496200126034,2.3630926070658345e7,11.657156421970182,4.652832769836944e6,0.027361554999999968,4.652832742475387e6
1.0e-5,9806.664935137109,1.0e-5,5014.3760761127505,19012.742807573137,1.0e-5,7236.236723487704,1.0e-5,14443.66252670497,1835.8289887212943,1.0e-5,1.0e-5,1350.7017266636306,Sample 62,4.0982131716613317e9,4.6532011900284195e9,5.080834708165318e9,1.4102550546408844e9,5.549880183670878e8,9.566051661121616,1.3549939290514141e7,9.542869556521744,2.43192896190885e7,9.58923376572149,4.825268288738993e6,0.02638816999999998,4.825268262350817e6
1.0e-5,4051.3226726608973,1.0e-5,10730.514192970775,20132.711905659624,1.0e-5,6925.937415354483,1.0e-5,14551.8086842972,1693.5390217362178,1062.8723636032937,1.0e-5,1.0e-5,Sample 63,4.1063488256637836e9,4.638727819188259e9,5.052204968759262e9,1.3593332926664817e9,5.323789935244756e8,9.032500000000002,1.5929163535474226e7,8.990972222222224,2.023346005897981e7,9.074027777777783,6.051723599340281e6,1.9988583963749707e6,4.052865202965316e6
1.0e-5,3432.2651089844567,1.0e-5,9341.1469807382,21475.6534633988,1.0e-5,5822.621176877445,1.0e-5,8351.557821469649,6663.344042195017,2644.6383262988984,1.0e-5,1882.4556858492926,Sample 64,4.102115772883885e9,4.647784324317608e9,5.084616830829819e9,1.4193335644581456e9,5.456685514337227e8,10.955300565805503,1.4453440743584823e7,10.955300565805507,2.2196361377252787e7,10.955300565805507,8.630634713772891e6,5.116182375664005e6,3.514452338108877e6
1.0e-5,6071.8151577008075,1.0e-5,8928.245724798757,21978.84658837845,1.0e-5,5942.136681521817,1.0e-5,7643.098439284077,8460.855909874568,290.4240228696938,1.0e-5,769.5692862983601,Sample 65,4.1036276004225125e9,4.6435710720521555e9,5.079900193927319e9,1.4126017153799684e9,5.399434716296427e8,9.328552382020588,7.846392919270291e6,9.899983751480786,2.8438008322936896e7,8.757121012560388,5.146883863644838e6,562009.3254990072,4.584874538145838e6
1.0e-5,3114.0075240271744,1.0e-5,11473.774009331673,23220.00018006927,1.0e-5,6240.841299834605,1.0e-5,8426.946081064476,7036.91843224183,1213.7671697532871,1.0e-5,569.6165238844577,Sample 66,4.107636237952881e9,4.636036861520289e9,5.045053619761252e9,1.3464341400493329e9,5.284006235674088e8,8.985810653014074,1.038840321498123e7,8.985810653014076,2.5048876341368522e7,8.985810653014076,6.454095640266343e6,2.2800070902917325e6,4.17408854997461e6
1.0e-5,4498.379122539202,1.0e-5,9852.141242514595,20816.721381354862,1.0e-5,7871.188559875916,1.0e-5,11640.112235070885,3890.065629253934,1095.058948569355,1.0e-5,1434.4007809751586,Sample 67,4.1114731455584655e9,4.6350165308074e9,5.041348396311996e9,1.336207116258127e9,5.2354338524893445e8,8.721009591850454,1.330918319107157e7,8.721009591850454,2.2025747103858024e7,8.721009591850454,6.1754650393075105e6,2.1092825090602427e6,4.066182530247258e6
1.0e-5,1313.5080809557046,1.0e-5,11901.730023334463,19483.9074744584,1.0e-5,7690.228807219798,1.0e-5,13141.282597873203,2878.6733061221066,1945.6016048895772,1.0e-5,1039.1714817835207,Sample 68,4.1195994000278254e9,4.6353211395777e9,5.037659984364936e9,1.3203994291243465e9,5.1572173954987437e8,9.01715240730939,1.678955665205779e7,9.016110740642725,1.8155562516530685e7,9.018194073976057,6.915266824183543e6,3.508458808233805e6,3.406808015949739e6
1.0e-5,3139.815560836152,1.0e-5,11764.356688436046,22770.210336168806,1.0e-5,9062.841290301287,1.0e-5,12510.828441730653,2692.570636532853,909.0031833041735,1.0e-5,445.5478605586516,Sample 69,4.1267977268413715e9,4.633613591557694e9,5.040300170523605e9,1.3201890226481445e9,5.06815864716323e8,8.684023562654904,1.269658505436917e7,8.680898562654907,2.1236013693821944e7,8.687148562654908,5.763041827103534e6,1.6657315847172495e6,4.0973102423862806e6
1.0e-5,3122.826187049848,1.0e-5,10765.35655778597,19868.11469299783,1.0e-5,7298.937768666303,1.0e-5,9897.070073350324,6493.002350973071,1085.2234306509276,1.0e-5,852.3792077901566,Sample 70,4.1197345451754045e9,4.631373434932596e9,5.032712349711679e9,1.3143167193153567e9,5.116388897571919e8,8.664923435496744,1.178156447271492e7,8.664923435496748,2.2880600052340798e7,8.664923435496748,5.734993829102299e6,1.974619756098173e6,3.760374073004129e6
1.0e-5,3710.4845577378865,1.0e-5,10236.798355424611,22195.794206175367,1.0e-5,8102.602639830958,1.0e-5,8517.918876851792,6982.986513766267,1175.9577333701504,1.0e-5,844.4932963268908,Sample 71,4.129020004144677e9,4.63242302735475e9,5.045149184774207e9,1.3288553380489879e9,5.0340302321007204e8,9.197914760428482,1.0281216402375909e7,9.197914760428485,2.3412700429682903e7,9.197914760428485,5.957892099073782e6,2.136294858873139e6,3.821597240200651e6
1.0e-5,1795.6892673239365,1.0e-5,12131.765250045846,21907.182675311862,1.0e-5,7656.219423239833,1.0e-5,9491.436549026368,6361.108249516591,1090.6992243674265,1.0e-5,925.3340618961512,Sample 72,4.125722577645004e9,4.631506256512019e9,5.035217391206711e9,1.3132059482563982e9,5.0578367886701506e8,8.896310854988453,1.0815229223905064e7,8.896310854988448,2.3107389885030366e7,8.896310854988448,5.799191728084183e6,1.9503454194221718e6,3.8488463086620085e6
1.0e-5,2734.9544518354924,1.0e-5,11077.329956281274,21290.52230949155,1.0e-5,8287.188704177557,1.0e-5,8206.629170656659,7217.439788651324,1997.492925895715,1.0e-5,224.39529250736072,Sample 73,4.124885875715749e9,4.632034026046037e9,5.037973980262788e9,1.3190280587637894e9,5.071481503302878e8,8.846947882923756,1.2299456645727208e7,8.846947882923759,2.1856966658964593e7,8.846947882923759,7.040499985748691e6,3.5859989582046443e6,3.45450102754405e6
1.0e-5,2753.7845157790866,1.0e-5,11315.858447425995,21447.863883690123,1.0e-5,7633.384282365312,1.0e-5,7940.268889710925,7986.127061479708,1201.5147966582533,1.0e-5,543.038700888482,Sample 74,4.124774866844326e9,4.630188002824883e9,5.032574114277485e9,1.3101853588857605e9,5.054131359805573e8,8.791121354505355,1.0135773493459616e7,8.791121354505359,2.3878152904000893e7,8.791121354505359,5.924755383584171e6,2.1569868881793153e6,3.7677684954048675e6
1.0e-5,3108.6614611255063,1.0e-5,11008.904867708967,21076.354712868117,1.0e-5,8429.984019631866,1.0e-5,9821.516706217766,5985.576826916745,1179.0238474824791,1.0e-5,575.8626629198841,Sample 75,4.1268823994850507e9,4.629998870171391e9,5.033232013754797e9,1.3095827578531532e9,5.0311647068633974e8,8.711614716278095,1.1760765298471851e7,8.711614716278097,2.2123193778861783e7,8.711614716278097,5.879568624897037e6,2.1265763060732824e6,3.752992318823752e6
1.0e-5,3206.4964990172757,1.0e-5,10687.557628712757,21078.36204670751,1.0e-5,7905.620738575865,1.0e-5,8094.90643877358,7642.0725058859425,1438.808298779134,1.0e-5,749.0852200307548,Sample 76,4.123473721808744e9,4.629758643139516e9,5.03095171856925e9,1.3086710721902406e9,5.062849213307717e8,8.79083913362739,1.0741017439955791e7,8.79083913362739,2.3377288259800047e7,8.79083913362739,6.286020427450298e6,2.6136068825698425e6,3.6724135448804544e6
1.0e-5,3060.4975379938383,1.0e-5,11117.238573890749,21797.14329438662,1.0e-5,7869.00726577177,1.0e-5,7685.412351072415,7960.4779658014795,1253.9919857836092,1.0e-5,681.5012735508711,Sample 77,4.1235131361812034e9,4.629617709020758e9,5.030757892275899e9,1.3083849393498366e9,5.061045728395542e8,8.627241662633896,1.0006553303491328e7,8.627241662633898,2.4012388208357397e7,8.627241662633898,6.08952909550099e6,2.278012684504081e6,3.8115164109969246e6
1.0e-5,3220.888321792217,1.0e-5,10829.288054488745,20644.89991860296,1.0e-5,7788.94822753133,1.0e-5,8705.512084912396,7490.709753274931,974.1787595536028,1.0e-5,666.570567797611,Sample 78,4.1251750359442296e9,4.629551233948841e9,5.031048245741104e9,1.3073702215891387e9,5.043761980046113e8,8.72053277588742,1.0458663326770188e7,8.720532775887419,2.358648722993283e7,8.720532775887419,5.549071862516591e6,1.75417960286062e6,3.7948922596559664e6
1.0e-5,2971.7830916966127,1.0e-5,10893.70215534769,20497.319118590014,1.0e-5,7629.254876769064,1.0e-5,8301.987919049689,7830.805003260626,1225.3714304605694,1.0e-5,744.1877990687682,Sample 79,4.123186005347505e9,4.629463558054166e9,5.02988109631554e9,1.3071126292294102e9,5.062775527066605e8,8.701702892207521,1.0475020252422106e7,8.701702892207521,2.3722685409863476e7,8.701702892207521,5.903672727324152e6,2.208041538163014e6,3.695631189161141e6
1.0e-5,3124.657216165169,1.0e-5,10907.438199360635,20837.646144873135,1.0e-5,7935.151765717,1.0e-5,8661.251539750388,7335.732359707427,1149.9210535306695,1.0e-5,670.4094198426809,Sample 80,4.124671485637642e9,4.62942847636011e9,5.030606636342869e9,1.3071133106879835e9,5.0475699072246873e8,8.649580732493172,1.0800052820172047e7,8.649580732493176,2.3244915155243028e7,8.649580732493176,5.827189247457239e6,2.0759546694522582e6,3.7512345780049735e6
1.0e-5,3078.540652077383,1.0e-5,10902.316169067419,20745.143740859367,1.0e-5,7733.586978966095,1.0e-5,8437.868707593907,7663.633461093224,1092.7665395216752,1.0e-5,742.5471195023554,Sample 81,4.124214748017364e9,4.629375294701264e9,5.03023623641036e9,1.306882430102093e9,5.051605466839002e8,8.617483499096833,1.0236153292607078e7,8.617483499096831,2.3847430066600706e7,8.617483499096831,5.734916856424971e6,1.9704923386588548e6,3.764424517766115e6
1.0e-5,3096.27008808278,1.0e-5,10905.1645355535,21121.63278155793,1.0e-5,7748.920613887938,1.0e-5,7889.73594110754,8047.759090224643,1196.8560000633531,1.0e-5,691.2455684966268,Sample 82,4.1244272078169546e9,4.629384245903139e9,5.03034525078875e9,1.306879047857405e9,5.04957038086185e8,8.882798799957996,1.0182145497356199e7,8.882798799957994,2.3841630554634407e7,8.882798799957994,5.911681253299094e6,2.160238770017156e6,3.751442483281929e6
1.0e-5,2928.1709779305033,1.0e-5,11042.668533842429,20956.18889732138,1.0e-5,7811.291202343446,1.0e-5,8383.826667400937,7600.042329320705,1191.533283892681,1.0e-5,708.1065230338139,Sample 83,4.1245021281143904e9,4.629368921854755e9,5.030357524666269e9,1.3068439993633912e9,5.0486679374036515e8,8.778778789077924,1.062749313150726e7,8.778778789077926,2.340516458018644e7,8.778778789077926,5.884687835521e6,2.146456333216079e6,3.738231502304923e6
1.0e-5,3134.82711233743,1.0e-5,10832.529908986447,20871.863642793356,1.0e-5,7757.646860157826,1.0e-5,8060.386604647215,7934.294329015798,1208.7909731289699,1.0e-5,700.9609945914672,Sample 84,4.124029522773566e9,4.629349127525099e9,5.030032279666191e9,1.3066859090337174e9,5.053196047515326e8,8.877272583994959,1.0423206956736058e7,8.877272583994964,2.366055538218673e7,8.877272583994964,5.9135081101669455e6,2.1829253213535403e6,3.730582788813404e6
1.0e-5,3104.641846439534,1.0e-5,10885.977226662782,20948.794997296314,1.0e-5,7763.89479534245,1.0e-5,8087.415187530029,7905.769441890446,1177.9115850883272,1.0e-5,695.4990491914193,Sample 85,4.124311272992337e9,4.62934071797431e9,5.030158582364271e9,1.3066651737618954e9,5.050294449819722e8,8.648989492963667,1.0348229202338375e7,8.648989492963668,2.3703616168737493e7,8.648989492963668,5.871656150164007e6,2.1256005872162892e6,3.74605556294772e6
1.0e-5,3098.477782070555,1.0e-5,10877.466417473304,20850.36631931175,1.0e-5,7762.107568788345,1.0e-5,8189.703124484934,7835.8696839232625,1171.941453601303,1.0e-5,701.8450896118208,Sample 86,4.1242372850999317e9,4.6293413765487795e9,5.0301242880045595e9,1.306669914360409e9,5.051040914488474e8,8.78353684566268,1.0445283826886063e7,8.783536845662681,2.3624304688679893e7,8.783536845662681,5.854876063049264e6,2.1142556975374855e6,3.740620365511781e6
1.0e-5,3083.2539927327844,1.0e-5,10904.564138193673,20939.91451300476,1.0e-5,7755.53793628526,1.0e-5,8105.32858784813,7897.809947987815,1172.4845213134417,1.0e-5,696.8476373101691,Sample 87,4.124323520475136e9,4.62933888315911e9,5.030162262463142e9,1.30666212129204e9,5.050153626839741e8,8.69462105834909,1.034960225848721e7,8.69462105834909,2.3701897654579706e7,8.69462105834909,5.861565049944475e6,2.1149238272992745e6,3.746641222645208e6
8413.52621744037,1.0e-5,4130.570414412678,1.0e-5,22945.173708763363,1.0e-5,27829.300593380376,1.0e-5,1.0e-5,4020.6280401313984,1.0e-5,8088.117118632997,6259.684774718813,Sample 88,4.02222411505503e9,4.880321646382082e9,5.6656590078737e9,2.428772254310287e9,8.580975313270526e8,16.523252357445916,2.015440025075537e7,16.5135301352237,3.750552348380484e7,16.532974579668146,2.7200285641996153e7,3.815862204927633e6,2.3384423437068496e7
1.0e-5,1.0e-5,16348.265846572776,1.0e-5,27496.600942467107,1.0e-5,28757.073332741435,1.0e-5,1.0e-5,7920.712600728876,1.0e-5,1471.097195234799,4351.107868278599,Sample 89,4.119730066235466e9,4.745505136446995e9,5.303601514420562e9,1.7419678261586626e9,6.257750702115289e8,11.15062702961563,3.106699802860528e7,11.13451591850452,9.79483032643834e6,11.166738140726745,9.209317876487425e6,6.043429844091548e6,3.165888032395892e6
9984.826053625116,1.0e-5,8303.853476532018,1.0e-5,25582.177297288043,1.0e-5,24556.091187622682,1.0e-5,1.0e-5,7700.296309692294,1.0e-5,3359.9934658141397,612.9804900816631,Sample 90,4.0597620313787737e9,4.712456508946578e9,5.19263283611661e9,1.6130471319078684e9,6.52694477567804e8,10.725660376097464,2.7346244775315613e7,10.713160376097463,1.7068048595119387e7,10.738160376097463,1.359176133930671e7,5.487906430518639e6,8.103854908788096e6
5149.524099622309,1.0e-5,9336.859280316852,1.0e-5,16483.46811781491,1.0e-5,20503.228324319567,1.0e-5,1.0e-5,12355.92481513293,1.0e-5,1559.3657925220102,5845.970712644902,Sample 91,4.1020268222048535e9,4.695175721144435e9,5.185301872157154e9,1.5734012009650185e9,5.931488989395813e8,10.756653791430375,2.335220374110775e7,10.755959346985934,1.72362879817213e7,10.757348235874822,8.708116561056415e6,4.850248263396303e6,3.857868297660157e6
4150.022361801588,1.0e-5,12462.358817610986,1.0e-5,24148.918923789803,1.0e-5,21433.440255316968,1.0e-5,1.0e-5,11368.335544892025,1.0e-5,1.0e-5,3577.571509843337,Sample 92,4.1181532745722966e9,4.659964324553033e9,5.110743737125149e9,1.4433698751249666e9,5.418110499807361e8,10.128312118504518,2.7259347172014553e7,10.119872118504517,8.517891637657754e6,10.136752118504516,5.598343298916642e6,5.598343266719461e6,0.03219718
1.0e-5,1.0e-5,16143.618835537254,1.0e-5,20725.642247884713,1.0e-5,19171.10869754986,1.0e-5,1.0e-5,12086.139430506591,1.0e-5,2555.217589666001,1250.369167029603,Sample 93,4.098295515492989e9,4.659269623805265e9,5.09198834153519e9,1.4264115437721248e9,5.609741083122765e8,9.65203261919765,2.097562651449648e7,9.649767730308762,1.707078186825134e7,9.654297508086541,9.42511773092644e6,4.259488371712837e6,5.165629359213601e6
6998.881126485878,1.0e-5,9337.236951032142,1.0e-5,19404.249735044694,1.0e-5,17380.027676721762,1.0e-5,1.0e-5,14225.722455828038,1.0e-5,1.0e-5,1322.47008081597,Sample 94,4.132162288890717e9,4.650305953866519e9,5.070051171304144e9,1.3576340998510516e9,5.181436649758016e8,9.017845629489603,2.3273408502327014e7,9.016539372400755,1.1940354764671348e7,9.019151886578454,4.795477641676479e6,4.795477614270925e6,0.027405549999999973
4324.548743697745,1.0e-5,10921.435324419659,1.0e-5,23170.350872351446,1.0e-5,17481.526893377355,1.0e-5,1.0e-5,11387.148137036444,1.0e-5,2692.5458577819086,2353.8613682845307,Sample 95,4.120594465645039e9,4.645301378384285e9,5.056688727929748e9,1.3474816118301716e9,5.24706912739246e8,8.964184775131274,1.8534432262703866e7,8.960584552909053,1.6500703865884176e7,8.9677849973535,9.420274162985543e6,3.946888163486668e6,5.473385999498878e6
2570.0090189035986,1.0e-5,13497.41350666077,1.0e-5,22896.651493594447,1.0e-5,17768.087805229254,1.0e-5,1.0e-5,13005.8305627057,1.0e-5,768.1549205848914,1299.825424172742,Sample 96,4.1315800425134106e9,4.639054525743093e9,5.055929596257992e9,1.3412246242594812e9,5.0747448322968173e8,9.333637800840158,2.1924938283066142e7,9.329364467506828,1.1924336344723528e7,9.337911134173494,5.959858107342886e6,4.519629577047719e6,1.4402285302951692e6
3054.918790711772,1.0e-5,12205.63922550785,1.0e-5,19381.00140246855,1.0e-5,16163.908123184221,1.0e-5,1.0e-5,14707.644256974234,1.0e-5,1.0e-5,2417.397883691885,Sample 97,4.1326516851857557e9,4.635736414588771e9,5.050311290707331e9,1.3322344816401358e9,5.030847294030154e8,8.876997094980048,2.1479619636029605e7,8.878216042680112,1.2419148207254233e7,8.875778147279986,4.484090979924111e6,4.484090950272179e6,0.02965192999999997
5338.819139933331,1.0e-5,10470.585613920563,1.0e-5,22377.990424144828,1.0e-5,16473.85139729328,1.0e-5,1.0e-5,13402.467004726184,1.0e-5,188.4615752895052,2337.746573288047,Sample 98,4.133123572625888e9,4.635098546376845e9,5.045210661328146e9,1.3221992036535585e9,5.019749737509571e8,8.92265940634321,2.2366358068213545e7,8.919774961898762,1.1094230711098023e7,8.925543850787651,5.062423963859251e6,4.6959351121937595e6,366488.85166549834
2803.0385462780414,1.0e-5,12111.654130352015,1.0e-5,20941.44788738055,1.0e-5,15932.953731060767,1.0e-5,1.0e-5,13590.194260706576,1.0e-5,1342.4228398150622,2095.8473801463224,Sample 99,4.1308125369069924e9,4.632554406068811e9,5.0397446657466545e9,1.3161223885175061e9,5.017418691618193e8,8.943268442134006,1.8956667275834844e7,8.942314589161944,1.4669975737463485e7,8.944222295106071,6.544159332910615e6,4.002521613898145e6,2.5416377190124616e6
4290.888428987597,1.0e-5,11551.146055717742,1.0e-5,21015.55934601363,1.0e-5,15813.489168800787,1.0e-5,1.0e-5,14406.220726312407,1.0e-5,6.906557691907925,1390.397143395521,Sample 100,4.1342701161414533e9,4.63162754852886e9,5.040222534740777e9,1.314547404811241e9,4.973574323874069e8,8.912570524217607,2.1744767909031127e7,8.912695822684313,1.1662535498634595e7,8.912445225750895,4.541939004966277e6,4.52900766130396e6,12931.3436623165
3868.42123487919,1.0e-5,11034.591611741713,1.0e-5,20324.21473091715,1.0e-5,15417.196910250426,1.0e-5,1.0e-5,14459.665398283692,1.0e-5,380.5243624781513,2200.107903743004,Sample 101,4.137136924218364e9,4.630750614915646e9,5.041268833776239e9,1.3146501284184709e9,4.936136906972816e8,9.236711609073724,2.0085983905697733e7,9.237884018651544,1.3020007453355728e7,9.235539199495905,4.944031040157813e6,4.231113736827467e6,712917.3033303501
3384.9369690872422,1.0e-5,12132.432698567716,1.0e-5,21756.23666514558,1.0e-5,15808.781755362294,1.0e-5,1.0e-5,14119.77909871379,1.0e-5,105.04307601622818,1946.3793455104276,Sample 102,4.1364223648034863e9,4.630477691340402e9,5.038804677749151e9,1.3107092993544142e9,4.940553265369154e8,9.13754243083386,2.1490875486886855e7,9.135495191178324,1.1486235131238349e7,9.139589670489393,4.687152467774054e6,4.492283123691766e6,194869.34408228777
3326.8383192930196,1.0e-5,11915.896529820757,1.0e-5,20589.061500991982,1.0e-5,15476.629602392562,1.0e-5,1.0e-5,14431.32309395664,1.0e-5,423.09470527848885,1721.9675356617292,Sample 103,4.1348446598721056e9,4.629835165430805e9,5.036706481612783e9,1.308733137922656e9,4.9499050555869925e8,9.211565643100194,2.031222781870474e7,9.212577830455787,1.2923182776759846e7,9.210553455744595,5.038634849235857e6,4.254901244365891e6,783733.604869973
3923.6715555732217,1.0e-5,11453.483713591022,1.0e-5,21046.333481816295,1.0e-5,15506.023164565517,1.0e-5,1.0e-5,14278.175639373982,1.0e-5,222.51183971794848,1989.3068818113643,Sample 104,4.134453872132643e9,4.629744135381944e9,5.036643753673004e9,1.3090894998314202e9,4.9529026324930066e8,8.807031957361904,2.0981420161510143e7,8.807905255828612,1.2194773394249653e7,8.806158658895193,4.823577462755621e6,4.404080096734721e6,419497.36602089804
3298.820599799592,1.0e-5,11750.518586362134,1.0e-5,20862.785880578038,1.0e-5,15408.732840524188,1.0e-5,1.0e-5,14223.805700093495,1.0e-5,554.3673091853502,2078.292111386657,Sample 105,4.1350438204703016e9,4.62955257949855e9,5.0361034329751425e9,1.3076104659814327e9,4.9450875902824885e8,8.801096376601553,2.004889872521323e7,8.801205786179375,1.3070387004283626e7,8.800986967023734,5.251900333789577e6,4.21960370703644e6,1.032296626753134e6
3481.944051463199,1.0e-5,11394.78232756218,1.0e-5,20226.553825256447,1.0e-5,15207.690296636336,1.0e-5,1.0e-5,14346.34339848375,1.0e-5,785.9218307216444,1958.848040970434,Sample 106,4.133951844110714e9,4.629552628781724e9,5.035351453504712e9,1.3071984341169875e9,4.956007846710098e8,8.82078621398866,1.9305578148135055e7,8.82318932614997,1.4002518043750128e7,8.818383101827353,5.542006169199789e6,4.072871965160991e6,1.469134204038797e6
3560.619914986809,1.0e-5,11479.962494720994,1.0e-5,20635.916718539815,1.0e-5,15318.41797345916,1.0e-5,1.0e-5,14291.431801133635,1.0e-5,595.1907996904347,1975.8370525765288,Sample 107,4.134680822589891e9,4.629416075242521e9,5.035557186108431e9,1.3070174743844497e9,4.9473525265263003e8,9.186840483553874,1.9871771373936776e7,9.187021373492968,1.331411990332872e7,9.186659593614788,5.295658455445018e6,4.184424731919757e6,1.111233723525262e6
3274.125052312048,1.0e-5,11702.270235723969,1.0e-5,20425.32212467302,1.0e-5,15267.981213753841,1.0e-5,1.0e-5,14415.601103813653,1.0e-5,568.5111011142922,1981.0198255258138,Sample 108,4.135035373863149e9,4.629385556611383e9,5.035632953841823e9,1.3068449772091115e9,4.9435018274823403e8,9.18271089531611,1.9790811272471726e7,9.184072340810753,1.3390316037125058e7,9.181349449821466,5.22123361557433e6,4.164587388493489e6,1.0566462270808455e6
3323.5707957947843,1.0e-5,11733.557077138837,1.0e-5,20602.445238091957,1.0e-5,15325.548335667801,1.0e-5,1.0e-5,14319.181458779072,1.0e-5,623.3275988999653,1883.885707518117,Sample 109,4.134495814332644e9,4.629375658710232e9,5.035371837099515e9,1.306872201156155e9,4.948798443775876e8,8.824279595085068,1.9811861664737217e7,8.824460485024156,1.3395749077993127e7,8.82409870514598,5.326137715437117e6,4.1667542556322673e6,1.1593834598048548e6
3430.5579309683185,1.0e-5,11552.981709770289,1.0e-5,20584.18914672185,1.0e-5,15286.245055256637,1.0e-5,1.0e-5,14300.749601238405,1.0e-5,631.2828616049668,2011.4325040457215,Sample 110,4.1346971110252423e9,4.629351169870737e9,5.035387542800272e9,1.306726804704565e9,4.9465405884549445e8,8.787785865406427,1.9749103253195297e7,8.788084310901073,1.3431593254225107e7,8.787487419911784,5.337839736064822e6,4.160600089799565e6,1.1772396462652576e6
3450.2765900034988,1.0e-5,11589.842944429232,1.0e-5,20717.70447181619,1.0e-5,15321.342503976095,1.0e-5,1.0e-5,14301.229697897126,1.0e-5,535.4432998841205,2035.1094078023748,Sample 111,4.1351111268131375e9,4.629353761665083e9,5.03560447357671e9,1.306744058675197e9,4.942426348519459e8,9.203970215542958,1.99956480940675e7,9.204982402898553,1.3133927749568233e7,9.202958028187357,5.207245697196747e6,4.209421583167461e6,997824.1140292847
3446.598130557548,1.0e-5,11597.98802728297,1.0e-5,20641.766079753525,1.0e-5,15310.919528662782,1.0e-5,1.0e-5,14329.32249640075,1.0e-5,546.3835578271809,1989.307344182698,Sample 112,4.1349597467706394e9,4.6293410331783e9,5.035489929152052e9,1.3066790783551626e9,4.943812864076608e8,9.183078485906323,1.9951583086981107e7,9.18325937584541,1.3204502802151714e7,9.182897595967232,5.216932285739022e6,4.198928120098603e6,1.0180041656404106e6
3422.7218831600885,1.0e-5,11608.763460066713,1.0e-5,20638.496301435767,1.0e-5,15306.673281383533,1.0e-5,1.0e-5,14327.478105387629,1.0e-5,553.3129028382045,2002.58649415257,Sample 113,4.1349878206030154e9,4.629338615415475e9,5.03549229156206e9,1.3066581471056302e9,4.943507948124592e8,9.186738449989498,1.992938632269228e7,9.186919339928583,1.3222839145909075e7,9.186557560050405,5.225617121337504e6,4.19486000896198e6,1.0307571123755235e6
