Time_index,Gas,Wind,Solar
2015,,0.446165204,0
2016,,0.465688936,0
2017,,0.48539541,0
2018,,0.533261541,0
2019,,0.602737564,0
2020,,0.698343878,0
2021,,0.762106882,0
2022,,0.800854829,0.003524451
2023,,0.865913736,0.077260968
2024,,0.917209272,0.27554682
2025,,0.957513375,0.473464748
2026,,0.978598462,0.645156839
2027,,0.987844884,0.697493307
2028,,0.98976252,0.703927149
2029,,0.992832942,0.705259923
2030,,0.994224676,0.697415422
2031,,0.994556861,0.66316014
2032,,0.994343631,0.54708012
2033,,0.994256649,0.397501232
2034,,0.992530284,0.121662766
2035,,0.987973954,0.000657916
2036,,0.986150058,0
2037,,0.98197808,0
2038,,0.977119239,0
2039,,0.968303856,0
2040,,0.957927849,0
2041,,0.949470881,0
2042,,0.938538932,0
2043,,0.925336339,0
2044,,0.91426724,0
2045,,0.909714796,0
2046,,0.901346494,0.025106457
2047,,0.898433974,0.39645481
2048,,0.908652446,0.914954899
2049,,0.910352609,0.998608213
2050,,0.908112126,0.988403192
2051,,0.901934938,0.944388572
2052,,0.890250506,0.905973555
2053,,0.865975121,0.907974709
2054,,0.832460593,0.943438851
2055,,0.780446107,0.973870686
2056,,0.715586982,0.952613596
2057,,0.62469921,0.686325301
2058,,0.579835619,0.165165207
2059,,0.608455677,0.000684579
2060,,0.559830256,0
2061,,0.483445252,0
2062,,0.389977211,0
2063,,0.302023903,0
2064,,0.2205278,0
2065,,0.168174991,0
2066,,0.150752661,0
2067,,0.141919276,0
2068,,0.153011721,0
2069,,0.209175012,0
2070,,0.283935015,0.004249279
2071,,0.348139544,0.050122011
2072,,0.385845844,0.157991822
2073,,0.429292738,0.253280316
2074,,0.484972125,0.338473085
2075,,0.542677476,0.369612327
2076,,0.576245501,0.348644307
2077,,0.576185775,0.305655537
2078,,0.600139882,0.28415554
2079,,0.587896778,0.254390717
2080,,0.558349175,0.193210843
2081,,0.502919565,0.135690653
2082,,0.510684118,0.037873783
2083,,0.550018523,0.000175147
2084,,0.538608289,0
2085,,0.507692044,0
2086,,0.491464959,0
2087,,0.477672221,0
2088,,0.477059125,0
2089,,0.490239735,0
2090,,0.507057059,0
2091,,0.504790315,0
2092,,0.492668167,0
2093,,0.473618067,0
2094,,0.452972798,0.001378554
2095,,0.41312993,0.024579321
2096,,0.383629238,0.08768202
2097,,0.387504697,0.168350487
2098,,0.389610628,0.251508404
2099,,0.39591036,0.309071574
2100,,0.417917573,0.345276466
2101,,0.452293971,0.354805613
2102,,0.489228057,0.327301916
2103,,0.538925247,0.274764356
2104,,0.585132136,0.172181786
2105,,0.602281162,0.093280635
2106,,0.576993407,0.040597683
2107,,0.612879384,0.000182681
2108,,0.661863016,0
2109,,0.719900678,0
2110,,0.765056276,0
2111,,0.781231218,0
2112,,0.771241061,0
2113,,0.768828294,0
2114,,0.756725552,0
2115,,0.740531933,0
2116,,0.728100058,0
2117,,0.712852907,0
2118,,0.708028499,0.023334491
2119,,0.677364742,0.322532969
2120,,0.691829878,0.70951066
2121,,0.730957217,0.814548351
2122,,0.747313934,0.849669685
2123,,0.753806146,0.843218397
2124,,0.743580871,0.825175007
2125,,0.724221009,0.833084756
2126,,0.684845786,0.875923306
2127,,0.627916429,0.914422771
2128,,0.569032984,0.904487974
2129,,0.49318789,0.663761105
2130,,0.42441036,0.174694623
2131,,0.455479396,0.001062265
2132,,0.443590339,0
2133,,0.416304846,0
2134,,0.384358541,0
2135,,0.345312515,0
2136,,0.295597328,0
2137,,0.25531508,0
2138,,0.227844416,0
2139,,0.192849059,0
2140,,0.153553998,0
2141,,0.133245853,0
2142,,0.119255931,0.024044689
2143,,0.09160835,0.213464379
2144,,0.066301799,0.420489504
2145,,0.061623495,0.504249084
2146,,0.055749965,0.580056081
2147,,0.058232961,0.626348466
2148,,0.061082937,0.677816126
2149,,0.062075683,0.71579946
2150,,0.064914001,0.758920724
2151,,0.068556139,0.788769737
2152,,0.07028642,0.76949377
2153,,0.070063228,0.601371404
2154,,0.098749991,0.184805654
2155,,0.138579389,0.002132281
2156,,0.148255801,0
2157,,0.119638922,0
2158,,0.096854298,0
2159,,0.077230978,0
2160,,0.060438713,0
2161,,0.049182944,0
2162,,0.038209114,0
2163,,0.028403557,0
2164,,0.02117674,0
2165,,0.01768262,0
2166,,0.014206621,0.04081407
2167,,0.011993903,0.377300763
2168,,0.004838776,0.718693303
2169,,0.004910442,0.794761583
2170,,0.011877572,0.769497749
2171,,0.021388668,0.707269651
2172,,0.033141271,0.623209273
2173,,0.047324727,0.549830122
2174,,0.061423073,0.478363914
2175,,0.08364076,0.383942587
2176,,0.099247137,0.289693243
2177,,0.094655142,0.162841917
2178,,0.100418109,0.041837937
2179,,0.127424483,0.000231426
2180,,0.134549942,0
2181,,0.125028243,0
2182,,0.131194264,0
2183,,0.151416415,0
2184,,0.172121957,0
2185,,0.197969604,0
2186,,0.236762664,0
2187,,0.299154825,0
2188,,0.364250158,0
2189,,0.439911376,0
2190,,0.48717514,0.030071674
2191,,0.447465437,0.301994575
2192,,0.432272726,0.620943336
2193,,0.496731118,0.764229301
2194,,0.558785011,0.765837088
2195,,0.632852819,0.726630247
2196,,0.700009445,0.741699328
2197,,0.749797111,0.774442024
2198,,0.785955449,0.822460315
2199,,0.819565781,0.870178396
2200,,0.848350641,0.86488661
2201,,0.86714651,0.712084721
2202,,0.821478644,0.230411016
2203,,0.851681101,0.00442766
2204,,0.855200123,0
2205,,0.844014377,0
2206,,0.818683837,0
2207,,0.796405438,0
2208,,0.78044261,0
2209,,0.758758159,0
2210,,0.715124569,0
2211,,0.721784601,0
2212,,0.732993817,0
2213,,0.74967268,0
2214,,0.765089039,0.056151798
2215,,0.738047668,0.486702705
2216,,0.729625692,0.89188402
2217,,0.741272889,0.958125403
2218,,0.757101887,0.959048457
2219,,0.773254163,0.925834796
2220,,0.788609908,0.898475895
2221,,0.80515739,0.900052562
2222,,0.800173066,0.928871931
2223,,0.790296107,0.955475852
2224,,0.769952793,0.914203335
2225,,0.710293854,0.685817889
2226,,0.65019114,0.204622334
2227,,0.716585621,0.003743539
2228,,0.714230955,0
2229,,0.677582721,0
2230,,0.633874268,0
2231,,0.597761169,0
2232,,0.530655531,0
2233,,0.474356043,0
2234,,0.425636357,0
2235,,0.392668947,0
2236,,0.390084694,0
2237,,0.417996606,0
2238,,0.43825868,0.031541737
2239,,0.396364127,0.332726678
2240,,0.354812401,0.636095558
2241,,0.457254147,0.68737621
2242,,0.566032439,0.674689406
2243,,0.678147565,0.646029104
2244,,0.751320217,0.635051473
2245,,0.803303592,0.589491615
2246,,0.843543454,0.531437672
2247,,0.86761624,0.467361318
2248,,0.869284172,0.375539868
2249,,0.825078045,0.273679901
2250,,0.737990488,0.097707052
2251,,0.767150328,0.002499719
2252,,0.803320762,0
2253,,0.802505654,0
2254,,0.827239922,0
2255,,0.843061618,0
2256,,0.854662874,0
2257,,0.844593181,0
2258,,0.844166967,0
2259,,0.841981943,0
2260,,0.843952129,0
2261,,0.844640113,0
2262,,0.849533047,0.024078488
2263,,0.77658961,0.218688173
2264,,0.773409233,0.41558112
2265,,0.792888291,0.445245819
2266,,0.798832611,0.437741321
2267,,0.805047433,0.443715176
2268,,0.81082291,0.469202103
2269,,0.814636409,0.498171866
2270,,0.811243689,0.507113931
2271,,0.810547405,0.490825247
2272,,0.817621829,0.431218456
2273,,0.81763304,0.343603314
2274,,0.75589018,0.131647195
2275,,0.788105419,0.005194977
2276,,0.811871934,0
2277,,0.833928923,0
2278,,0.838022002,0
2279,,0.813610628,0
2280,,0.774164964,0
2281,,0.723820618,0
2282,,0.665046219,0
2283,,0.624884372,0
2284,,0.598117098,0
2285,,0.590341082,0
2286,,0.60450062,0.045826604
2287,,0.520908678,0.316598713
2288,,0.522986639,0.600727949
2289,,0.540795159,0.739162736
2290,,0.554141622,0.839165715
2291,,0.574985759,0.888865415
2292,,0.615832457,0.896955999
2293,,0.654909263,0.902280604
2294,,0.695917107,0.915803014
2295,,0.730756169,0.910130415
2296,,0.757213498,0.862565375
2297,,0.766166601,0.678665968
2298,,0.710036607,0.236609708
2299,,0.799814621,0.008600537
2300,,0.840788978,0
2301,,0.837922621,0
2302,,0.822406379,0
2303,,0.784984701,0
2304,,0.741374439,0
2305,,0.695280451,0
2306,,0.658699692,0
2307,,0.610379436,0
2308,,0.577820399,0
2309,,0.557699322,0
2310,,0.534453064,0.058514489
2311,,0.37687496,0.419124062
2312,,0.328393584,0.719764522
2313,,0.408569863,0.724710977
2314,,0.495439146,0.682816929
2315,,0.571912508,0.64629055
2316,,0.623086958,0.619559383
2317,,0.652002546,0.563181705
2318,,0.673327234,0.463025625
2319,,0.686750729,0.333346474
2320,,0.700016063,0.190715217
2321,,0.687219316,0.091338126
2322,,0.590770436,0.0317717
2323,,0.594241413,0.001223894
2324,,0.606682467,0
2325,,0.597342389,0
2326,,0.575217897,0
2327,,0.538056449,0
2328,,0.510608927,0
2329,,0.48478752,0
2330,,0.454692433,0
2331,,0.422402905,0
2332,,0.40483187,0
2333,,0.391156199,0
2334,,0.408488974,0.019940489
2335,,0.376397013,0.136106077
2336,,0.420376419,0.291590803
2337,,0.551639463,0.361187227
2338,,0.650108734,0.381115267
2339,,0.722249599,0.370177834
2340,,0.770321655,0.374672172
2341,,0.79923731,0.41276044
2342,,0.821160507,0.423545237
2343,,0.828393111,0.415783056
2344,,0.811202921,0.338517276
2345,,0.761849588,0.245798325
2346,,0.685282877,0.088723958
2347,,0.676877467,0.003888308
2348,,0.677944588,0
2349,,0.658513044,0
2350,,0.634723719,0
2351,,0.623514943,0
2352,,0.598711737,0
2353,,0.572565919,0
2354,,0.565865693,0
2355,,0.576290537,0
2356,,0.566075144,0
2357,,0.560244488,0
2358,,0.558284377,0.01474592
2359,,0.55204248,0.112541091
2360,,0.549400259,0.244122923
2361,,0.57977619,0.340267974
2362,,0.596044539,0.421352879
2363,,0.614014113,0.463412272
2364,,0.642718754,0.485905411
2365,,0.658018528,0.484558087
2366,,0.676234801,0.463143808
2367,,0.67647788,0.403499407
2368,,0.662124362,0.327757928
2369,,0.649190068,0.238431034
2370,,0.614114805,0.093697411
2371,,0.604368468,0.003551062
2372,,0.601989342,0
2373,,0.594110411,0
2374,,0.596129447,0
2375,,0.597949776,0
2376,,0.606527311,0
2377,,0.616539877,0
2378,,0.629419569,0
2379,,0.630525773,0
2380,,0.634215346,0
2381,,0.636359789,0
2382,,0.636729638,0.036126608
2383,,0.56173375,0.223093875
2384,,0.475903709,0.435678166
2385,,0.489538624,0.516963688
2386,,0.521111665,0.569970178
2387,,0.53827374,0.581723442
2388,,0.540977954,0.562189458
2389,,0.547139465,0.551526651
2390,,0.538064346,0.534384989
2391,,0.527343461,0.498090965
2392,,0.492050603,0.429350067
2393,,0.43316641,0.309393617
2394,,0.350609487,0.11185697
2395,,0.352749723,0.004375839
2396,,0.356494066,0
2397,,0.380194576,0
2398,,0.37000215,0
2399,,0.346877681,0
2400,,0.326070303,0
2401,,0.29662698,0
2402,,0.262519942,0
2403,,0.232862543,0
2404,,0.200463664,0
2405,,0.174635493,0
2406,,0.163203278,0.051860566
2407,,0.106912017,0.250316803
2408,,0.057651901,0.471584684
2409,,0.038096955,0.551427023
2410,,0.025460947,0.572554146
2411,,0.023969234,0.546280158
2412,,0.031696892,0.525884297
2413,,0.05711717,0.528318863
2414,,0.090963361,0.525042557
2415,,0.129039428,0.522145017
2416,,0.156493803,0.483824328
2417,,0.174852873,0.377040279
2418,,0.201617908,0.149063093
2419,,0.296422358,0.007132787
2420,,0.37971803,0
2421,,0.426812499,0
2422,,0.450699706,0
2423,,0.442496778,0
2424,,0.443200317,0
2425,,0.449762359,0
2426,,0.465970273,0
2427,,0.490410936,0
2428,,0.509809918,0
2429,,0.521694306,0.00000171
2430,,0.532880514,0.048140922
2431,,0.403138699,0.266674819
2432,,0.306479177,0.497526412
2433,,0.320903809,0.602869465
2434,,0.3623502,0.616620152
2435,,0.411969292,0.542212304
2436,,0.430050014,0.472715496
2437,,0.452525552,0.462352764
2438,,0.453816781,0.456045191
2439,,0.425595529,0.431124248
2440,,0.436911395,0.348065095
2441,,0.398724492,0.268498299
2442,,0.331546794,0.130137545
2443,,0.362477178,0.008609202
2444,,0.378112576,0
2445,,0.33887911,0
2446,,0.293551526,0
2447,,0.248202481,0
2448,,0.208614815,0
2449,,0.180354366,0
2450,,0.167605962,0
2451,,0.170335754,0
2452,,0.165892186,0
2453,,0.173543272,0.000151954
2454,,0.182694406,0.119231792
2455,,0.14831364,0.600466177
2456,,0.111768747,0.918352718
2457,,0.182336145,0.961246266
2458,,0.277835814,0.943498925
2459,,0.347783382,0.914027629
2460,,0.395703469,0.895011195
2461,,0.419521992,0.898025761
2462,,0.44739613,0.92263777
2463,,0.493426889,0.945485933
2464,,0.550804913,0.92352806
2465,,0.581034123,0.748594387
2466,,0.560417915,0.284940197
2467,,0.682159428,0.014554113
2468,,0.738428019,0
2469,,0.773158359,0
2470,,0.798516963,0
2471,,0.757487478,0
2472,,0.731057658,0
2473,,0.683776046,0
2474,,0.623529711,0
2475,,0.585575424,0
2476,,0.559691725,0
2477,,0.569376973,0.000323509
2478,,0.587963757,0.113831717
2479,,0.501196715,0.558072148
2480,,0.371565038,0.882255991
2481,,0.386655754,0.927283205
2482,,0.459303953,0.917166102
2483,,0.534249767,0.882565099
2484,,0.56572695,0.849812557
2485,,0.577410304,0.836670244
2486,,0.58019911,0.795729501
2487,,0.574106041,0.729429639
2488,,0.528389342,0.645942264
2489,,0.44236738,0.505476167
2490,,0.382215756,0.194346552
2491,,0.423647908,0.011837846
2492,,0.416391443,0
2493,,0.399305887,0
2494,,0.360790264,0
2495,,0.333205361,0
2496,,0.32496802,0
2497,,0.324909028,0
2498,,0.334880454,0
2499,,0.335992226,0
2500,,0.328599192,0
2501,,0.32700557,0.000049
2502,,0.337145504,0.043591966
2503,,0.26595667,0.259009125
2504,,0.164493682,0.498216694
2505,,0.163635162,0.656668231
2506,,0.216530603,0.752549845
2507,,0.279749159,0.767706977
2508,,0.348643642,0.745130027
2509,,0.415295208,0.730308704
2510,,0.456657199,0.66390025
2511,,0.466695977,0.560795138
2512,,0.453776647,0.461805154
2513,,0.418196137,0.359691921
2514,,0.353337168,0.136684345
2515,,0.403644285,0.006817256
2516,,0.414648113,0
2517,,0.389891429,0
2518,,0.343083841,0
2519,,0.32026665,0
2520,,0.29076755,0
2521,,0.276531302,0
2522,,0.289873355,0
2523,,0.311256365,0
2524,,0.334938547,0
2525,,0.37388307,0.000454621
2526,,0.399436914,0.061066403
2527,,0.358173425,0.349051651
2528,,0.280296913,0.616658055
2529,,0.262231062,0.72938704
2530,,0.300349042,0.800088509
2531,,0.378710353,0.80213456
2532,,0.465798146,0.77393335
2533,,0.556089749,0.761921073
2534,,0.652972519,0.749189674
2535,,0.737131365,0.706154171
2536,,0.793604259,0.65758992
2537,,0.790447857,0.526770398
2538,,0.776286488,0.222256036
2539,,0.843500093,0.015026198
2540,,0.849785512,0
2541,,0.841459298,0
2542,,0.829985507,0
2543,,0.821664703,0
2544,,0.804195949,0
2545,,0.772067652,0
2546,,0.739254918,0
2547,,0.762495084,0
2548,,0.753599369,0
2549,,0.740634987,0.000412716
2550,,0.73310865,0.099661061
2551,,0.714482604,0.472651377
2552,,0.713847216,0.735480209
2553,,0.708228914,0.824268689
2554,,0.702539784,0.86114094
2555,,0.693995837,0.843746814
2556,,0.688583995,0.815800656
2557,,0.688284286,0.805102459
2558,,0.69835424,0.819659924
2559,,0.722621436,0.838465784
2560,,0.753849522,0.823191921
2561,,0.781644169,0.71074538
2562,,0.772311441,0.303877723
2563,,0.84670777,0.021930029
2564,,0.899304839,0
2565,,0.915135367,0
2566,,0.912076796,0
2567,,0.89276594,0
2568,,0.86272052,0
2569,,0.826281779,0
2570,,0.772960325,0
2571,,0.715885973,0
2572,,0.66488163,0
2573,,0.624153359,0.000827574
2574,,0.573179422,0.115500563
2575,,0.427932008,0.499332733
2576,,0.364345445,0.762343701
2577,,0.307662401,0.856613061
2578,,0.2507305,0.889424683
2579,,0.206495373,0.894511698
2580,,0.166682641,0.876536709
2581,,0.132264456,0.860764274
2582,,0.104462597,0.842342661
2583,,0.080040141,0.79724693
2584,,0.05980868,0.708786449
2585,,0.045601414,0.535889092
2586,,0.040371151,0.219321111
2587,,0.059635351,0.015416807
2588,,0.069953776,0
2589,,0.075445103,0
2590,,0.079599015,0
2591,,0.086545713,0
2592,,0.101971876,0
2593,,0.117718635,0
2594,,0.131409349,0
2595,,0.149920702,0
2596,,0.16519562,0
2597,,0.182450669,0.002496155
2598,,0.193926323,0.161428235
2599,,0.144681693,0.616712149
2600,,0.106082227,0.8820378
2601,,0.114446664,0.931107571
2602,,0.125565863,0.923338423
2603,,0.132483704,0.906162823
2604,,0.150860644,0.885350024
2605,,0.18373929,0.877812957
2606,,0.228246552,0.882946724
2607,,0.27779029,0.854768151
2608,,0.324912114,0.793762742
2609,,0.36042496,0.653412496
2610,,0.365382408,0.290119714
2611,,0.518179538,0.021822911
2612,,0.602776433,0
2613,,0.619045087,0
2614,,0.589302826,0
2615,,0.561081004,0
2616,,0.504310218,0
2617,,0.460614395,0
2618,,0.437757606,0
2619,,0.412315912,0
2620,,0.387270217,0
2621,,0.352906814,0.001558587
2622,,0.300887056,0.101565235
2623,,0.197159275,0.421542997
2624,,0.107600228,0.645068697
2625,,0.09594634,0.717175251
2626,,0.128847363,0.711915426
2627,,0.190454168,0.669360619
2628,,0.274257763,0.626805939
2629,,0.361185174,0.60981387
2630,,0.458154883,0.624748348
2631,,0.533306486,0.612747365
2632,,0.570343703,0.574628597
2633,,0.569066772,0.480444453
2634,,0.54986064,0.211504094
2635,,0.647012119,0.016832893
2636,,0.719019045,0
2637,,0.7300604,0
2638,,0.722755689,0
2639,,0.694046352,0
2640,,0.66149942,0
2641,,0.638842927,0
2642,,0.614036716,0
2643,,0.597469742,0
2644,,0.582845988,0
2645,,0.567444991,0.000944969
2646,,0.542782763,0.062855646
2647,,0.473106101,0.215308847
2648,,0.387457595,0.350101418
2649,,0.346987937,0.446388561
2650,,0.317603087,0.52354962
2651,,0.324134368,0.551278443
2652,,0.342242163,0.557468624
2653,,0.365301246,0.548616477
2654,,0.413726263,0.505665329
2655,,0.469656505,0.44198201
2656,,0.498719152,0.374076773
2657,,0.514104599,0.288004599
2658,,0.517809973,0.124521755
2659,,0.512822039,0.008424632
2660,,0.512917594,0
2661,,0.516769905,0
2662,,0.497968097,0
2663,,0.461143372,0
2664,,0.4615739,0
2665,,0.466225499,0
2666,,0.462693533,0
2667,,0.455274049,0
2668,,0.443352278,0
2669,,0.440590854,0.000159434
2670,,0.437251316,0.021168574
2671,,0.419898024,0.078360346
2672,,0.37436033,0.149520821
2673,,0.3520803,0.234805492
2674,,0.349206374,0.312889893
2675,,0.364854037,0.370313619
2676,,0.395822542,0.390533024
2677,,0.444534654,0.361861119
2678,,0.488522864,0.297306809
2679,,0.543538633,0.20443445
2680,,0.601846375,0.132020499
2681,,0.632359894,0.082507145
2682,,0.679827831,0.04423524
2683,,0.736698514,0.003897276
2684,,0.769170147,0
2685,,0.792926941,0
2686,,0.802446263,0
2687,,0.811333373,0
2688,,0.834014791,0
2689,,0.853755876,0
2690,,0.86348085,0
2691,,0.848462995,0
2692,,0.851114137,0
2693,,0.840636455,0.000281296
2694,,0.809982276,0.024034571
2695,,0.795520154,0.073667963
2696,,0.781510759,0.115317744
2697,,0.752926398,0.180600189
2698,,0.740325839,0.244631384
2699,,0.725317487,0.302801487
2700,,0.73095575,0.334556816
2701,,0.728127435,0.333511428
2702,,0.717988456,0.2880005
2703,,0.726437865,0.24108977
2704,,0.7536327,0.179792509
2705,,0.777691434,0.143822675
2706,,0.771012326,0.094285417
2707,,0.776551284,0.014317483
2708,,0.776804715,0
2709,,0.788570564,0
2710,,0.776113491,0
2711,,0.773906609,0
2712,,0.77856864,0
2713,,0.789454993,0
2714,,0.794623837,0
2715,,0.79701111,0
2716,,0.810197936,0
2717,,0.823664647,0.001175392
2718,,0.840714158,0.056605705
2719,,0.842538887,0.202358018
2720,,0.857807155,0.313959723
2721,,0.890170869,0.391348908
2722,,0.926373264,0.49918994
2723,,0.953534265,0.544532884
2724,,0.970065767,0.532848939
2725,,0.977209824,0.526130113
2726,,0.978510218,0.52389195
2727,,0.979361436,0.515578096
2728,,0.966573528,0.495974326
2729,,0.931317275,0.429724358
2730,,0.860116723,0.201651599
2731,,0.807890357,0.017331097
2732,,0.805063531,0
2733,,0.803629366,0
2734,,0.800515246,0
2735,,0.77220284,0
2736,,0.755501969,0
2737,,0.731949851,0
2738,,0.701147253,0
2739,,0.673399222,0
2740,,0.661862944,0
2741,,0.641876412,0.00463201
2742,,0.587089698,0.159304121
2743,,0.431914078,0.518157408
2744,,0.405341005,0.687257984
2745,,0.456589663,0.712679345
2746,,0.500871347,0.687497828
2747,,0.531297715,0.64438208
2748,,0.541663808,0.608988195
2749,,0.526376871,0.578709682
2750,,0.483071603,0.557250727
2751,,0.467554186,0.514718973
2752,,0.426146713,0.464962412
2753,,0.388098621,0.359853269
2754,,0.349457669,0.171051973
2755,,0.3526647,0.018311465
2756,,0.389805486,0
2757,,0.425314195,0
2758,,0.458818395,0
2759,,0.471514274,0
2760,,0.457925417,0
2761,,0.422672009,0
2762,,0.373291949,0
2763,,0.339458385,0
2764,,0.296761751,0
2765,,0.250563671,0.008739935
2766,,0.196474846,0.225852255
2767,,0.103365872,0.668692274
2768,,0.062764067,0.806976783
2769,,0.050482443,0.806270087
2770,,0.057959165,0.794406049
2771,,0.087413331,0.750590526
2772,,0.148828329,0.71800869
2773,,0.22494354,0.663847659
2774,,0.313279892,0.578405716
2775,,0.392651116,0.453080151
2776,,0.467829492,0.302376993
2777,,0.538682537,0.172711199
2778,,0.584417449,0.064136083
2779,,0.677450387,0.0052286
2780,,0.714170476,0
2781,,0.697040243,0
2782,,0.684718188,0
2783,,0.652252707,0
2784,,0.604171559,0
2785,,0.592369152,0
2786,,0.567417431,0
2787,,0.582808194,0
2788,,0.604327907,0
2789,,0.646735833,0.000840874
2790,,0.678704079,0.042343903
2791,,0.701021799,0.15873178
2792,,0.751057224,0.260404181
2793,,0.791538056,0.325776084
2794,,0.82684521,0.391193632
2795,,0.870668936,0.448883733
2796,,0.914794043,0.484990478
2797,,0.956979939,0.488636159
2798,,0.9787858,0.474584372
2799,,0.984220942,0.433128716
2800,,0.987939642,0.387046796
2801,,0.98772569,0.325882279
2802,,0.985132613,0.182922937
2803,,0.969216033,0.024732802
2804,,0.964158028,0
2805,,0.960141706,0
2806,,0.956327076,0
2807,,0.95094483,0
2808,,0.937463983,0
2809,,0.9230881,0
2810,,0.912573316,0
2811,,0.898711197,0
2812,,0.885037079,0
2813,,0.872887038,0.002872255
2814,,0.853710127,0.108760557
2815,,0.848138421,0.397485789
2816,,0.84405889,0.62523825
2817,,0.838943673,0.769322696
2818,,0.842164241,0.893896135
2819,,0.852034456,0.956216876
2820,,0.865031374,0.971280473
2821,,0.874577605,0.979777244
2822,,0.880034223,0.975317978
2823,,0.874597838,0.968655724
2824,,0.866604028,0.939865755
2825,,0.852037133,0.804102802
2826,,0.788454806,0.39188366
2827,,0.75961853,0.043318961
2828,,0.773542524,0
2829,,0.762296755,0
2830,,0.735647836,0
2831,,0.697256789,0
2832,,0.63575828,0
2833,,0.575182485,0
2834,,0.52935578,0
2835,,0.505300746,0
2836,,0.503648625,0
2837,,0.500341229,0.014552681
2838,,0.475899758,0.289435548
2839,,0.425200328,0.7987438
2840,,0.540414728,0.981396192
2841,,0.674629075,0.993471584
2842,,0.767350019,0.9935259
2843,,0.83227021,0.989536228
2844,,0.887624988,0.974410385
2845,,0.920482674,0.97385282
2846,,0.942353029,0.976106855
2847,,0.957003133,0.976302968
2848,,0.964610267,0.957457883
2849,,0.960140698,0.866134666
2850,,0.917752118,0.475509613
2851,,0.861498087,0.063658553
2852,,0.892698036,0
2853,,0.879551321,0
2854,,0.849357982,0
2855,,0.813050773,0
2856,,0.76542558,0
2857,,0.720232448,0
2858,,0.660663619,0
2859,,0.576241699,0
2860,,0.494286152,0
2861,,0.421411073,0.014117517
2862,,0.342998341,0.279932003
2863,,0.225430913,0.770189278
2864,,0.208662792,0.959229002
2865,,0.212486763,0.981270599
2866,,0.224623306,0.966968181
2867,,0.228747454,0.927206724
2868,,0.21421115,0.895463288
2869,,0.192637333,0.888956707
2870,,0.166223598,0.889440281
2871,,0.129413431,0.854055689
2872,,0.09300322,0.767779976
2873,,0.076185973,0.581669879
2874,,0.084171988,0.270826269
2875,,0.156700536,0.03015018
2876,,0.237030074,0
2877,,0.287233051,0
2878,,0.326270755,0
2879,,0.35791419,0
2880,,0.382924194,0
2881,,0.402637047,0
2882,,0.423333615,0
2883,,0.455234836,0
2884,,0.487079277,0
2885,,0.532165432,0.004920685
2886,,0.575776817,0.064887244
2887,,0.589147265,0.136090821
2888,,0.607211763,0.162734848
2889,,0.620078739,0.191239866
2890,,0.601137282,0.229891252
2891,,0.575395734,0.252122275
2892,,0.54771788,0.252996578
2893,,0.531955556,0.234312273
2894,,0.516365805,0.22808916
2895,,0.49166194,0.190357268
2896,,0.477358434,0.166157763
2897,,0.443973856,0.194070846
2898,,0.409057036,0.150008376
2899,,0.409452064,0.03649712
2900,,0.394536716,0
2901,,0.355956784,0
2902,,0.314347381,0
2903,,0.268213661,0
2904,,0.227775086,0
2905,,0.194879517,0
2906,,0.168652169,0
2907,,0.143053341,0
2908,,0.132628436,0
2909,,0.126203317,0.004018241
2910,,0.128218617,0.045706277
2911,,0.111809696,0.089960484
2912,,0.090575897,0.153567445
2913,,0.076630251,0.231876426
2914,,0.071449758,0.302751895
2915,,0.073163053,0.335300067
2916,,0.078140267,0.344781995
2917,,0.079566718,0.339572851
2918,,0.090418165,0.327518817
2919,,0.104393773,0.276341427
2920,,0.13012527,0.201315849
2921,,0.153389877,0.143739954
2922,,0.191013093,0.08681459
2923,,0.25086235,0.018279449
2924,,0.289683962,0
2925,,0.295012499,0
2926,,0.304253814,0
2927,,0.309875783,0
2928,,0.312546899,0
2929,,0.320412897,0
2930,,0.324707786,0
2931,,0.326897155,0
2932,,0.321100084,0
2933,,0.307908797,0.008671863
2934,,0.282240488,0.074515405
2935,,0.237227831,0.164408246
2936,,0.18928242,0.231225261
2937,,0.144430321,0.282158413
2938,,0.10927797,0.345588952
2939,,0.083807572,0.395391325
2940,,0.065609568,0.437789755
2941,,0.05312312,0.462291945
2942,,0.042392869,0.464522841
2943,,0.036092636,0.435869719
2944,,0.038816021,0.376248434
2945,,0.044619772,0.286425296
2946,,0.069618246,0.150808129
2947,,0.124086304,0.023751126
2948,,0.149198406,0
2949,,0.151282208,0
2950,,0.144994823,0
2951,,0.150778988,0
2952,,0.178761318,0
2953,,0.198319171,0
2954,,0.227684831,0
2955,,0.24637552,0
2956,,0.257456891,0
2957,,0.291481607,0.003062964
2958,,0.328557057,0.038355543
2959,,0.326675242,0.093239941
2960,,0.32936816,0.146786257
2961,,0.321654112,0.200440888
2962,,0.316356761,0.24545041
2963,,0.305109109,0.275720397
2964,,0.300858361,0.283285138
2965,,0.307478047,0.305388516
2966,,0.304409808,0.339303141
2967,,0.309817193,0.322667975
2968,,0.294537368,0.241072574
2969,,0.25879716,0.157128713
2970,,0.222785185,0.089806401
2971,,0.208894199,0.020789473
2972,,0.187232758,0
2973,,0.148023108,0
2974,,0.114098865,0
2975,,0.098790735,0
2976,,0.102234365,0
2977,,0.122690285,0
2978,,0.133402824,0
2979,,0.148067799,0
2980,,0.180352598,0
2981,,0.218290031,0.005316986
2982,,0.24253177,0.049013327
2983,,0.226844865,0.131930918
