Time_index;Nuclear;Coal;Gas;Onshore_Wind;Offshore_Wind_Fixed;Offshore_Wind_Float;Solar;NS_Fixed_Wind;NS_Floating_Wind;Storage
4761;1;1;1;0.16345604;0.291027896;0.291027896;0.430152237;0.283148922;0.283148922;1
4762;1;1;1;0.166395865;0.269733561;0.269733561;0.590342423;0.315159981;0.315159981;1
4763;1;1;1;0.121863135;0.189807641;0.189807641;0.72851487;0.303943361;0.303943361;1
4764;1;1;1;0.146431656;0.190829743;0.190829743;0.76850505;0.29862936;0.29862936;1
4765;1;1;1;0.161078872;0.189971912;0.189971912;0.753945436;0.297906593;0.297906593;1
4766;1;1;1;0.173756698;0.19003434;0.19003434;0.703501479;0.301215889;0.301215889;1
4767;1;1;1;0.182058036;0.194913964;0.194913964;0.640373419;0.328189905;0.328189905;1
4768;1;1;1;0.183126368;0.2000218;0.2000218;0.53869969;0.372135675;0.372135675;1
4769;1;1;1;0.183593086;0.20816411;0.20816411;0.399762164;0.413796388;0.413796388;1
4770;1;1;1;0.168349964;0.209254056;0.209254056;0.237962121;0.452911462;0.452911462;1
4771;1;1;1;0.162512754;0.224518551;0.224518551;0.086719146;0.486951913;0.486951913;1
4772;1;1;1;0.16857011;0.234613039;0.234613039;0.026060227;0.493941946;0.493941946;1
4773;1;1;1;0.190696069;0.248527562;0.248527562;0.003017193;0.499522783;0.499522783;1
4774;1;1;1;0.208376366;0.254827493;0.254827493;5.97E-17;0.4999145;0.4999145;1
4775;1;1;1;0.206349929;0.243720621;0.243720621;5.97E-17;0.547114192;0.547114192;1
4776;1;1;1;0.19800861;0.236703843;0.236703843;5.97E-17;0.548073638;0.548073638;1
4777;1;1;1;0.177440117;0.231147053;0.231147053;5.97E-17;0.537227706;0.537227706;1
4778;1;1;1;0.160846772;0.233022812;0.233022812;5.97E-17;0.535683174;0.535683174;1
4779;1;1;1;0.149522526;0.23174593;0.23174593;5.97E-17;0.508931269;0.508931269;1
4780;1;1;1;0.138081389;0.235943434;0.235943434;5.97E-17;0.492149348;0.492149348;1
4781;1;1;1;0.122754418;0.247248206;0.247248206;0.004860395;0.492191832;0.492191832;1
4782;1;1;1;0.104013939;0.257373235;0.257373235;0.028125645;0.493794712;0.493794712;1
4783;1;1;1;0.081665716;0.248101173;0.248101173;0.103563528;0.458303546;0.458303546;1
4784;1;1;1;0.07130251;0.235168458;0.235168458;0.27253457;0.403748799;0.403748799;1
4785;1;1;1;0.069653403;0.219781506;0.219781506;0.454038679;0.355534464;0.355534464;1
4786;1;1;1;0.080790281;0.213049217;0.213049217;0.620578291;0.32850459;0.32850459;1
4787;1;1;1;0.073124187;0.172419573;0.172419573;0.758325187;0.255192531;0.255192531;1
4788;1;1;1;0.075834018;0.175923586;0.175923586;0.82451938;0.246411046;0.246411046;1
4789;1;1;1;0.073716635;0.198869783;0.198869783;0.82810497;0.242670403;0.242670403;1
4790;1;1;1;0.070047174;0.223788561;0.223788561;0.779493923;0.248378252;0.248378252;1
4791;1;1;1;0.066421226;0.250168787;0.250168787;0.667818458;0.264680884;0.264680884;1
4792;1;1;1;0.066525885;0.277136193;0.277136193;0.541207864;0.2742265;0.2742265;1
4793;1;1;1;0.067421884;0.286664182;0.286664182;0.405780062;0.284011699;0.284011699;1
4794;1;1;1;0.072457393;0.296820148;0.296820148;0.240558976;0.30101531;0.30101531;1
4795;1;1;1;0.083037344;0.301473696;0.301473696;0.086358467;0.323498872;0.323498872;1
4796;1;1;1;0.10718897;0.301356888;0.301356888;0.025339112;0.347436274;0.347436274;1
4797;1;1;1;0.128766638;0.287690046;0.287690046;0.002989253;0.372205762;0.372205762;1
4798;1;1;1;0.133450346;0.270173029;0.270173029;5.97E-17;0.3765213;0.3765213;1
4799;1;1;1;0.119842528;0.274566884;0.274566884;5.97E-17;0.418132757;0.418132757;1
4800;1;1;1;0.105382256;0.248809789;0.248809789;5.97E-17;0.369501914;0.369501914;1
4801;1;1;1;0.0960008;0.213938648;0.213938648;5.97E-17;0.326372342;0.326372342;1
4802;1;1;1;0.087463666;0.189544111;0.189544111;5.97E-17;0.317311663;0.317311663;1
4803;1;1;1;0.079512815;0.163265323;0.163265323;5.97E-17;0.319927699;0.319927699;1
4804;1;1;1;0.075172262;0.15222449;0.15222449;5.97E-17;0.326636162;0.326636162;1
4805;1;1;1;0.068163219;0.141912422;0.141912422;0.00452536;0.327155756;0.327155756;1
4806;1;1;1;0.055483059;0.124277444;0.124277444;0.029735233;0.301018416;0.301018416;1
4807;1;1;1;0.028240888;0.111211973;0.111211973;0.107111549;0.276744298;0.276744298;1
4808;1;1;1;0.019961804;0.106056345;0.106056345;0.276872395;0.254487335;0.254487335;1
4809;1;1;1;0.019804328;0.103901694;0.103901694;0.462594338;0.252142309;0.252142309;1
4810;1;1;1;0.018731299;0.102668768;0.102668768;0.62711827;0.272841932;0.272841932;1
4811;1;1;1;0.01680311;0.086652762;0.086652762;0.770839132;0.284263547;0.284263547;1
4812;1;1;1;0.016439328;0.101184944;0.101184944;0.835009357;0.293352954;0.293352954;1
4813;1;1;1;0.015667546;0.11493802;0.11493802;0.834164252;0.296172636;0.296172636;1
4814;1;1;1;0.018342762;0.12724569;0.12724569;0.750230581;0.31041963;0.31041963;1
4815;1;1;1;0.022414807;0.152482606;0.152482606;0.659560657;0.328679941;0.328679941;1
4816;1;1;1;0.026390019;0.182965879;0.182965879;0.513681067;0.351593193;0.351593193;1
4817;1;1;1;0.031877626;0.190958694;0.190958694;0.357583615;0.358346051;0.358346051;1
4818;1;1;1;0.03901025;0.198673382;0.198673382;0.216754197;0.347177956;0.347177956;1
4819;1;1;1;0.05750725;0.22193475;0.22193475;0.083374042;0.325019268;0.325019268;1
4820;1;1;1;0.08952536;0.244302778;0.244302778;0.027446038;0.309955296;0.309955296;1
4821;1;1;1;0.116775263;0.254505685;0.254505685;0.002496672;0.318854605;0.318854605;1
4822;1;1;1;0.131043203;0.249843047;0.249843047;5.97E-17;0.314035435;0.314035435;1
4823;1;1;1;0.135033213;0.274506131;0.274506131;5.97E-17;0.263427805;0.263427805;1
4824;1;1;1;0.137744582;0.289428316;0.289428316;5.97E-17;0.266968293;0.266968293;1
4825;1;1;1;0.134679065;0.300874558;0.300874558;5.97E-17;0.275688509;0.275688509;1
4826;1;1;1;0.119588005;0.305382426;0.305382426;5.97E-17;0.266443741;0.266443741;1
4827;1;1;1;0.107095524;0.28512818;0.28512818;5.97E-17;0.246776922;0.246776922;1
4828;1;1;1;0.096847067;0.26653232;0.26653232;5.97E-17;0.232519437;0.232519437;1
4829;1;1;1;0.093547601;0.245487072;0.245487072;0.004438973;0.226785353;0.226785353;1
4830;1;1;1;0.081241795;0.222339509;0.222339509;0.032399963;0.21946084;0.21946084;1
4831;1;1;1;0.052358465;0.210655055;0.210655055;0.100281528;0.203386792;0.203386792;1
4832;1;1;1;0.039147275;0.186857378;0.186857378;0.210045814;0.191030527;0.191030527;1
4833;1;1;1;0.039139709;0.172026145;0.172026145;0.334862626;0.180807404;0.180807404;1
4834;1;1;1;0.037267625;0.166396185;0.166396185;0.492295302;0.177012656;0.177012656;1
4835;1;1;1;0.037157987;0.195022849;0.195022849;0.582342866;0.147973002;0.147973002;1
4836;1;1;1;0.034259832;0.195209339;0.195209339;0.681163288;0.155012496;0.155012496;1
4837;1;1;1;0.031975944;0.195373572;0.195373572;0.691797959;0.161776573;0.161776573;1
4838;1;1;1;0.031195704;0.193615283;0.193615283;0.634841434;0.171972341;0.171972341;1
4839;1;1;1;0.033028382;0.177699099;0.177699099;0.525888361;0.182869786;0.182869786;1
4840;1;1;1;0.038770321;0.178379589;0.178379589;0.408529037;0.191010221;0.191010221;1
4841;1;1;1;0.041859461;0.202711999;0.202711999;0.301023574;0.186544178;0.186544178;1
4842;1;1;1;0.046894602;0.218489346;0.218489346;0.187591334;0.182277844;0.182277844;1
4843;1;1;1;0.055999101;0.235474091;0.235474091;0.077506963;0.186107556;0.186107556;1
4844;1;1;1;0.071161129;0.233050206;0.233050206;0.024652157;0.193431904;0.193431904;1
4845;1;1;1;0.08380279;0.205163102;0.205163102;0.00210449;0.20079533;0.20079533;1
4846;1;1;1;0.089843405;0.155866557;0.155866557;5.97E-17;0.212662216;0.212662216;1
4847;1;1;1;0.099013879;0.153790284;0.153790284;5.97E-17;0.202287931;0.202287931;1
4848;1;1;1;0.092271616;0.109270207;0.109270207;5.97E-17;0.204665562;0.204665562;1
4849;1;1;1;0.086180335;0.090013461;0.090013461;5.97E-17;0.206406638;0.206406638;1
4850;1;1;1;0.080198789;0.088009924;0.088009924;5.97E-17;0.202870508;0.202870508;1
4851;1;1;1;0.080735891;0.071564189;0.071564189;5.97E-17;0.203479944;0.203479944;1
4852;1;1;1;0.082957974;0.065919095;0.065919095;5.97E-17;0.212231673;0.212231673;1
4853;1;1;1;0.081929962;0.076255559;0.076255559;0.003107861;0.224097601;0.224097601;1
4854;1;1;1;0.075638508;0.092302659;0.092302659;0.02444364;0.236004049;0.236004049;1
4855;1;1;1;0.053193836;0.091943805;0.091943805;0.076436379;0.237295753;0.237295753;1
4856;1;1;1;0.04352451;0.094491398;0.094491398;0.192696596;0.23742003;0.23742003;1
4857;1;1;1;0.046552133;0.094344978;0.094344978;0.321353227;0.234698372;0.234698372;1
4858;1;1;1;0.049664421;0.095296849;0.095296849;0.46932076;0.225210511;0.225210511;1
4859;1;1;1;0.043285481;0.094661485;0.094661485;0.56795025;0.233270294;0.233270294;1
4860;1;1;1;0.047967802;0.098199408;0.098199408;0.651351997;0.240693623;0.240693623;1
4861;1;1;1;0.055408917;0.099739562;0.099739562;0.650688519;0.236415586;0.236415586;1
4862;1;1;1;0.062713035;0.104587742;0.104587742;0.611109276;0.226426964;0.226426964;1
4863;1;1;1;0.06208451;0.105556657;0.105556657;0.560803283;0.22723089;0.22723089;1
4864;1;1;1;0.061273945;0.098220002;0.098220002;0.47073986;0.238160682;0.238160682;1
4865;1;1;1;0.061944779;0.093456869;0.093456869;0.334367891;0.25075752;0.25075752;1
4866;1;1;1;0.062720128;0.08605549;0.08605549;0.199761794;0.263945706;0.263945706;1
4867;1;1;1;0.056613202;0.076657148;0.076657148;0.076232814;0.276848883;0.276848883;1
4868;1;1;1;0.054193068;0.06881712;0.06881712;0.021304003;0.293124123;0.293124123;1
4869;1;1;1;0.060917637;0.079139;0.079139;0.002085413;0.320379232;0.320379232;1
4870;1;1;1;0.061084268;0.091192173;0.091192173;5.97E-17;0.354980849;0.354980849;1
4871;1;1;1;0.069286092;0.132048524;0.132048524;5.97E-17;0.407731475;0.407731475;1
4872;1;1;1;0.059225419;0.11594631;0.11594631;5.97E-17;0.424827792;0.424827792;1
4873;1;1;1;0.053356067;0.098947484;0.098947484;5.97E-17;0.428959519;0.428959519;1
4874;1;1;1;0.051028564;0.088495613;0.088495613;5.97E-17;0.439156234;0.439156234;1
4875;1;1;1;0.048731353;0.08036054;0.08036054;5.97E-17;0.444733805;0.444733805;1
4876;1;1;1;0.053496783;0.079975235;0.079975235;5.97E-17;0.458395999;0.458395999;1
4877;1;1;1;0.051366178;0.076093444;0.076093444;0.003354591;0.460313378;0.460313378;1
4878;1;1;1;0.042166108;0.073841847;0.073841847;0.025998896;0.45960958;0.45960958;1
4879;1;1;1;0.024952809;0.070062093;0.070062093;0.094248184;0.440536409;0.440536409;1
4880;1;1;1;0.02094757;0.065130295;0.065130295;0.245046263;0.423723121;0.423723121;1
4881;1;1;1;0.021751139;0.058641069;0.058641069;0.410066838;0.421664642;0.421664642;1
4882;1;1;1;0.025163954;0.061162263;0.061162263;0.568611591;0.415060971;0.415060971;1
4883;1;1;1;0.025688198;0.061661581;0.061661581;0.691179524;0.384772368;0.384772368;1
4884;1;1;1;0.027944448;0.06849644;0.06849644;0.784697393;0.340206891;0.340206891;1
4885;1;1;1;0.030539551;0.068544584;0.068544584;0.772888456;0.307781629;0.307781629;1
4886;1;1;1;0.034901498;0.063349175;0.063349175;0.697795405;0.304871931;0.304871931;1
4887;1;1;1;0.040990759;0.060657476;0.060657476;0.595065446;0.318091347;0.318091347;1
4888;1;1;1;0.047722219;0.066639963;0.066639963;0.441747273;0.339030885;0.339030885;1
4889;1;1;1;0.04980686;0.071164151;0.071164151;0.330777471;0.349609619;0.349609619;1
4890;1;1;1;0.047635189;0.070546616;0.070546616;0.201180309;0.349329914;0.349329914;1
4891;1;1;1;0.041641301;0.063993142;0.063993142;0.07911117;0.344905128;0.344905128;1
4892;1;1;1;0.044040466;0.057430556;0.057430556;0.021904551;0.332746747;0.332746747;1
4893;1;1;1;0.047046227;0.055941391;0.055941391;0.0019914;0.320711166;0.320711166;1
4894;1;1;1;0.045721753;0.063055306;0.063055306;5.97E-17;0.301696729;0.301696729;1
4895;1;1;1;0.03457256;0.084993333;0.084993333;5.97E-17;0.280034822;0.280034822;1
4896;1;1;1;0.03382211;0.096474319;0.096474319;5.97E-17;0.253340872;0.253340872;1
4897;1;1;1;0.032491698;0.103664366;0.103664366;5.97E-17;0.237093554;0.237093554;1
4898;1;1;1;0.031443477;0.116902556;0.116902556;5.97E-17;0.212910658;0.212910658;1
4899;1;1;1;0.031312109;0.127052732;0.127052732;5.97E-17;0.215407606;0.215407606;1
4900;1;1;1;0.030532772;0.133240474;0.133240474;5.97E-17;0.22729283;0.22729283;1
4901;1;1;1;0.032752358;0.142320582;0.142320582;0.003238982;0.221468429;0.221468429;1
4902;1;1;1;0.030183884;0.141619891;0.141619891;0.024931894;0.201404803;0.201404803;1
4903;1;1;1;0.018505117;0.137207548;0.137207548;0.100048901;0.171472234;0.171472234;1
4904;1;1;1;0.008809282;0.123673922;0.123673922;0.284110031;0.163648674;0.163648674;1
4905;1;1;1;0.010109119;0.115053627;0.115053627;0.486413716;0.163699535;0.163699535;1
4906;1;1;1;0.012227373;0.107120725;0.107120725;0.677166614;0.164786947;0.164786947;1
4907;1;1;1;0.014764839;0.069713174;0.069713174;0.810943363;0.154015422;0.154015422;1
4908;1;1;1;0.019279126;0.06574504;0.06574504;0.870546018;0.159218082;0.159218082;1
4909;1;1;1;0.020746206;0.060849224;0.060849224;0.864625426;0.163411;0.163411;1
4910;1;1;1;0.021872437;0.053521486;0.053521486;0.82520495;0.145224069;0.145224069;1
4911;1;1;1;0.022091812;0.047852258;0.047852258;0.724791138;0.124423561;0.124423561;1
4912;1;1;1;0.022620881;0.046894087;0.046894087;0.597363011;0.109307053;0.109307053;1
4913;1;1;1;0.02601803;0.049030254;0.049030254;0.417284285;0.099046804;0.099046804;1
4914;1;1;1;0.031056373;0.05039327;0.05039327;0.237159938;0.086224131;0.086224131;1
4915;1;1;1;0.043858597;0.049284535;0.049284535;0.075326348;0.070849092;0.070849092;1
4916;1;1;1;0.065566621;0.046633365;0.046633365;0.019970511;0.053024106;0.053024106;1
4917;1;1;1;0.086435423;0.042708727;0.042708727;0.001563646;0.043319325;0.043319325;1
4918;1;1;1;0.09203192;0.03722646;0.03722646;5.97E-17;0.043144743;0.043144743;1
4919;1;1;1;0.082319757;0.042001116;0.042001116;5.97E-17;0.047075003;0.047075003;1
4920;1;1;1;0.074534705;0.048072419;0.048072419;5.97E-17;0.054163702;0.054163702;1
4921;1;1;1;0.065323352;0.057296736;0.057296736;5.97E-17;0.060781177;0.060781177;1
4922;1;1;1;0.056634807;0.057636026;0.057636026;5.97E-17;0.070474095;0.070474095;1
4923;1;1;1;0.048698014;0.058193996;0.058193996;5.97E-17;0.08206279;0.08206279;1
4924;1;1;1;0.038430513;0.065847176;0.065847176;5.97E-17;0.081008045;0.081008045;1
4925;1;1;1;0.032650777;0.078815963;0.078815963;0.002878871;0.066291673;0.066291673;1
4926;1;1;1;0.028167327;0.083403211;0.083403211;0.024173325;0.049097062;0.049097062;1
4927;1;1;1;0.018911489;0.078675859;0.078675859;0.095777029;0.03542589;0.03542589;1
4928;1;1;1;0.010905591;0.073525307;0.073525307;0.255350677;0.03721353;0.03721353;1
4929;1;1;1;0.01089151;0.082184707;0.082184707;0.439011476;0.041332545;0.041332545;1
4930;1;1;1;0.015332472;0.10277383;0.10277383;0.617753221;0.042929601;0.042929601;1
4931;1;1;1;0.03214107;0.121765666;0.121765666;0.736889951;0.034205462;0.034205462;1
4932;1;1;1;0.039082011;0.115522647;0.115522647;0.844092369;0.044390649;0.044390649;1
4933;1;1;1;0.046346701;0.119223593;0.119223593;0.847596873;0.070445085;0.070445085;1
4934;1;1;1;0.049761866;0.1506714;0.1506714;0.794330115;0.091638656;0.091638656;1
4935;1;1;1;0.057775749;0.19723484;0.19723484;0.685550578;0.097524671;0.097524671;1
4936;1;1;1;0.069472517;0.223190814;0.223190814;0.562221798;0.12385544;0.12385544;1
4937;1;1;1;0.079682169;0.241999085;0.241999085;0.394728667;0.159513666;0.159513666;1
4938;1;1;1;0.086132883;0.262989704;0.262989704;0.218078712;0.188414814;0.188414814;1
4939;1;1;1;0.093644653;0.283743652;0.283743652;0.072329649;0.209688515;0.209688515;1
4940;1;1;1;0.108075592;0.281664512;0.281664512;0.019344329;0.230438266;0.230438266;1
4941;1;1;1;0.119494653;0.26810103;0.26810103;0.001397184;0.244822183;0.244822183;1
4942;1;1;1;0.122847844;0.260955674;0.260955674;5.97E-17;0.244412441;0.244412441;1
4943;1;1;1;0.097121339;0.255557629;0.255557629;5.97E-17;0.224422875;0.224422875;1
4944;1;1;1;0.092196568;0.241905113;0.241905113;5.97E-17;0.210585857;0.210585857;1
4945;1;1;1;0.083883853;0.23095723;0.23095723;5.97E-17;0.202352061;0.202352061;1
4946;1;1;1;0.074339725;0.234902041;0.234902041;5.97E-17;0.190969795;0.190969795;1
4947;1;1;1;0.070179901;0.231498468;0.231498468;5.97E-17;0.187324197;0.187324197;1
4948;1;1;1;0.063360617;0.224384343;0.224384343;5.97E-17;0.197756942;0.197756942;1
4949;1;1;1;0.061723028;0.244954937;0.244954937;0.002673753;0.199650663;0.199650663;1
4950;1;1;1;0.053974866;0.249246897;0.249246897;0.023496848;0.195240939;0.195240939;1
4951;1;1;1;0.034829725;0.259961767;0.259961767;0.098000992;0.179062082;0.179062082;1
4952;1;1;1;0.02236963;0.257805282;0.257805282;0.274265616;0.160688371;0.160688371;1
4953;1;1;1;0.029864173;0.242599423;0.242599423;0.47352366;0.137681921;0.137681921;1
4954;1;1;1;0.048967102;0.220630065;0.220630065;0.654284091;0.119109813;0.119109813;1
4955;1;1;1;0.048989894;0.195497656;0.195497656;0.783625748;0.090123303;0.090123303;1
4956;1;1;1;0.061681311;0.188485205;0.188485205;0.86431444;0.084049065;0.084049065;1
4957;1;1;1;0.075871265;0.191204881;0.191204881;0.881033069;0.086872736;0.086872736;1
4958;1;1;1;0.086923607;0.204897552;0.204897552;0.821815015;0.101077736;0.101077736;1
4959;1;1;1;0.097956893;0.22919932;0.22919932;0.734136623;0.119107231;0.119107231;1
4960;1;1;1;0.110885805;0.254116529;0.254116529;0.592780803;0.138719918;0.138719918;1
4961;1;1;1;0.12961369;0.290076991;0.290076991;0.404555275;0.163533449;0.163533449;1
4962;1;1;1;0.141965784;0.341498802;0.341498802;0.224504462;0.191788834;0.191788834;1
4963;1;1;1;0.146974953;0.388819306;0.388819306;0.073455267;0.223600104;0.223600104;1
4964;1;1;1;0.176719553;0.446526979;0.446526979;0.019609349;0.26349631;0.26349631;1
4965;1;1;1;0.204080162;0.471135015;0.471135015;0.001295702;0.302179836;0.302179836;1
4966;1;1;1;0.217539169;0.479430597;0.479430597;5.97E-17;0.320545971;0.320545971;1
4967;1;1;1;0.209069051;0.444858092;0.444858092;5.97E-17;0.368735937;0.368735937;1
4968;1;1;1;0.183883387;0.522338338;0.522338338;5.97E-17;0.35786593;0.35786593;1
4969;1;1;1;0.163384978;0.609137689;0.609137689;5.97E-17;0.341232563;0.341232563;1
4970;1;1;1;0.151415877;0.590467323;0.590467323;5.97E-17;0.322896121;0.322896121;1
4971;1;1;1;0.139112454;0.56895351;0.56895351;5.97E-17;0.320937195;0.320937195;1
4972;1;1;1;0.132163382;0.548103314;0.548103314;5.97E-17;0.32592188;0.32592188;1
4973;1;1;1;0.140443948;0.556725402;0.556725402;0.002432141;0.338275878;0.338275878;1
4974;1;1;1;0.12851294;0.563125227;0.563125227;0.022983613;0.34460131;0.34460131;1
4975;1;1;1;0.095689004;0.575467609;0.575467609;0.096658001;0.338712741;0.338712741;1
4976;1;1;1;0.066739058;0.55356677;0.55356677;0.27552622;0.318111763;0.318111763;1
4977;1;1;1;0.066616199;0.541400005;0.541400005;0.474348295;0.300718314;0.300718314;1
4978;1;1;1;0.084157277;0.528092186;0.528092186;0.668315426;0.287613642;0.287613642;1
4979;1;1;1;0.093911951;0.515333462;0.515333462;0.80038501;0.306303497;0.306303497;1
4980;1;1;1;0.104299793;0.570770849;0.570770849;0.840641967;0.310560153;0.310560153;1
4981;1;1;1;0.099582524;0.582768956;0.582768956;0.842327339;0.301741911;0.301741911;1
4982;1;1;1;0.096567836;0.574048956;0.574048956;0.786748953;0.295858248;0.295858248;1
4983;1;1;1;0.103687338;0.582147346;0.582147346;0.684442938;0.315284976;0.315284976;1
4984;1;1;1;0.111288811;0.601184583;0.601184583;0.553396028;0.345471006;0.345471006;1
4985;1;1;1;0.120062513;0.626926951;0.626926951;0.393609373;0.386008584;0.386008584;1
4986;1;1;1;0.139950487;0.676906168;0.676906168;0.218605215;0.448845467;0.448845467;1
4987;1;1;1;0.159168714;0.702739082;0.702739082;0.073439083;0.492025426;0.492025426;1
4988;1;1;1;0.198056867;0.736682785;0.736682785;0.018800759;0.524739073;0.524739073;1
4989;1;1;1;0.226579816;0.766849579;0.766849579;0.001230387;0.551203401;0.551203401;1
4990;1;1;1;0.235748558;0.78287127;0.78287127;5.97E-17;0.573038318;0.573038318;1
4991;1;1;1;0.218028164;0.851495486;0.851495486;5.97E-17;0.634557963;0.634557963;1
4992;1;1;1;0.198791741;0.820282767;0.820282767;5.97E-17;0.61354468;0.61354468;1
4993;1;1;1;0.177196282;0.710615157;0.710615157;5.97E-17;0.56418244;0.56418244;1
4994;1;1;1;0.152392485;0.558247915;0.558247915;5.97E-17;0.515908404;0.515908404;1
4995;1;1;1;0.138063824;0.460367071;0.460367071;5.97E-17;0.527367119;0.527367119;1
4996;1;1;1;0.135483896;0.424721265;0.424721265;5.97E-17;0.587551742;0.587551742;1
4997;1;1;1;0.134481674;0.412241732;0.412241732;0.002166558;0.641031892;0.641031892;1
4998;1;1;1;0.131515357;0.419783061;0.419783061;0.02241543;0.669416638;0.669416638;1
4999;1;1;1;0.10390625;0.464194242;0.464194242;0.096489075;0.68360864;0.68360864;1
5000;1;1;1;0.098169075;0.520499959;0.520499959;0.232000117;0.683147086;0.683147086;1
5001;1;1;1;0.10360088;0.554765518;0.554765518;0.410700824;0.656291444;0.656291444;1
5002;1;1;1;0.121401987;0.571684699;0.571684699;0.556356601;0.626793717;0.626793717;1
5003;1;1;1;0.098209362;0.404657481;0.404657481;0.696259729;0.593542369;0.593542369;1
5004;1;1;1;0.140512694;0.498148742;0.498148742;0.749962364;0.549754714;0.549754714;1
5005;1;1;1;0.173023273;0.577750561;0.577750561;0.701008091;0.551867896;0.551867896;1
5006;1;1;1;0.18966205;0.670258836;0.670258836;0.614986365;0.591088127;0.591088127;1
5007;1;1;1;0.203844507;0.689689182;0.689689182;0.542330686;0.631026516;0.631026516;1
5008;1;1;1;0.209196568;0.661491112;0.661491112;0.427343587;0.634629621;0.634629621;1
5009;1;1;1;0.206494587;0.671738551;0.671738551;0.303448184;0.578820192;0.578820192;1
5010;1;1;1;0.183241949;0.661668296;0.661668296;0.182950136;0.511506415;0.511506415;1
5011;1;1;1;0.16037349;0.60951711;0.60951711;0.075830271;0.46535242;0.46535242;1
5012;1;1;1;0.153340052;0.606355516;0.606355516;0.020242137;0.443318974;0.443318974;1
5013;1;1;1;0.143184566;0.627083524;0.627083524;0.001006555;0.451895842;0.451895842;1
5014;1;1;1;0.13022096;0.613595061;0.613595061;5.97E-17;0.448872579;0.448872579;1
5015;1;1;1;0.089340504;0.541242094;0.541242094;5.97E-17;0.444422259;0.444422259;1
5016;1;1;1;0.105783769;0.511775142;0.511775142;5.97E-17;0.42784702;0.42784702;1
5017;1;1;1;0.107374679;0.49392458;0.49392458;5.97E-17;0.407867268;0.407867268;1
5018;1;1;1;0.1001609;0.514396968;0.514396968;5.97E-17;0.466840774;0.466840774;1
5019;1;1;1;0.097442388;0.52055652;0.52055652;5.97E-17;0.499958223;0.499958223;1
5020;1;1;1;0.102772037;0.531671095;0.531671095;5.97E-17;0.455517571;0.455517571;1
5021;1;1;1;0.105811785;0.519956924;0.519956924;0.001930236;0.419309979;0.419309979;1
5022;1;1;1;0.099516792;0.49498791;0.49498791;0.026546889;0.377634828;0.377634828;1
5023;1;1;1;0.082708508;0.472273933;0.472273933;0.094332581;0.353375698;0.353375698;1
5024;1;1;1;0.068540166;0.463120609;0.463120609;0.226440589;0.352525035;0.352525035;1
5025;1;1;1;0.0677441;0.461699157;0.461699157;0.379817528;0.339489493;0.339489493;1
5026;1;1;1;0.083039251;0.470614759;0.470614759;0.541937919;0.318284412;0.318284412;1
5027;1;1;1;0.084823264;0.489593049;0.489593049;0.670391352;0.268136921;0.268136921;1
5028;1;1;1;0.09927423;0.538359194;0.538359194;0.740278987;0.253767474;0.253767474;1
5029;1;1;1;0.112930846;0.550848522;0.550848522;0.824829187;0.253090514;0.253090514;1
5030;1;1;1;0.120273727;0.549283327;0.549283327;0.77772331;0.247755008;0.247755008;1
5031;1;1;1;0.121116297;0.51553307;0.51553307;0.678467415;0.216075133;0.216075133;1
5032;1;1;1;0.117559122;0.492640094;0.492640094;0.520620857;0.19970938;0.19970938;1
5033;1;1;1;0.107493712;0.459994418;0.459994418;0.331247564;0.197384781;0.197384781;1
5034;1;1;1;0.085925121;0.445786841;0.445786841;0.182165243;0.223790457;0.223790457;1
5035;1;1;1;0.068723524;0.449206225;0.449206225;0.065018841;0.24747783;0.24747783;1
5036;1;1;1;0.082954142;0.471659493;0.471659493;0.019613236;0.273201963;0.273201963;1
5037;1;1;1;0.103096678;0.497285058;0.497285058;0.000719504;0.315507613;0.315507613;1
5038;1;1;1;0.113557193;0.517214704;0.517214704;5.97E-17;0.34786512;0.34786512;1
5039;1;1;1;0.094291038;0.464751143;0.464751143;5.97E-17;0.37504186;0.37504186;1
5040;1;1;1;0.098936313;0.485534138;0.485534138;5.97E-17;0.397129426;0.397129426;1
5041;1;1;1;0.108287694;0.502387833;0.502387833;5.97E-17;0.416151508;0.416151508;1
5042;1;1;1;0.106350568;0.504623828;0.504623828;5.97E-17;0.438492201;0.438492201;1
5043;1;1;1;0.104054498;0.522363929;0.522363929;5.97E-17;0.468291334;0.468291334;1
5044;1;1;1;0.097682684;0.514803239;0.514803239;5.97E-17;0.476388617;0.476388617;1
5045;1;1;1;0.089499209;0.488754986;0.488754986;0.001485097;0.482113235;0.482113235;1
5046;1;1;1;0.077361304;0.47350778;0.47350778;0.021336984;0.472988729;0.472988729;1
5047;1;1;1;0.051987626;0.447056174;0.447056174;0.089382913;0.428703718;0.428703718;1
5048;1;1;1;0.032760078;0.408187373;0.408187373;0.250326817;0.373058058;0.373058058;1
5049;1;1;1;0.031437698;0.370260496;0.370260496;0.432151628;0.33550181;0.33550181;1
5050;1;1;1;0.032440623;0.317739819;0.317739819;0.594498082;0.320942575;0.320942575;1
5051;1;1;1;0.032461445;0.211896345;0.211896345;0.718845487;0.26912344;0.26912344;1
5052;1;1;1;0.038576846;0.220132644;0.220132644;0.798371429;0.282157989;0.282157989;1
5053;1;1;1;0.04076883;0.208497242;0.208497242;0.805493883;0.270114111;0.270114111;1
5054;1;1;1;0.039941195;0.185223133;0.185223133;0.78440137;0.250191912;0.250191912;1
