Time_index;Nuclear;Coal;Gas;Onshore_Wind;Offshore_Wind_Fixed;Offshore_Wind_Float;Solar;Storage
329;1;1;1;0.673287901;0.591475526;0.591475526;0.039093797;1
330;1;1;1;0.704903222;0.616569724;0.616569724;0.001101778;1
331;1;1;1;0.738305461;0.648330425;0.648330425;0;1
332;1;1;1;0.766995614;0.684249983;0.684249983;0;1
333;1;1;1;0.800376801;0.722618666;0.722618666;0;1
334;1;1;1;0.832293545;0.770363489;0.770363489;0;1
335;1;1;1;0.85393303;0.812160717;0.812160717;0;1
336;1;1;1;0.87265331;0.873007218;0.873007218;0;1
337;1;1;1;0.882450605;0.908686411;0.908686411;0;1
338;1;1;1;0.878804911;0.923109169;0.923109169;0;1
339;1;1;1;0.864350773;0.924071034;0.924071034;0;1
340;1;1;1;0.834109136;0.916168665;0.916168665;0;1
341;1;1;1;0.806110102;0.905900556;0.905900556;0;1
342;1;1;1;0.774386871;0.896332132;0.896332132;0;1
343;1;1;1;0.756143851;0.893106471;0.893106471;0;1
344;1;1;1;0.744145132;0.896966299;0.896966299;0;1
345;1;1;1;0.73703377;0.895175668;0.895175668;0;1
346;1;1;1;0.73240597;0.87919915;0.87919915;0.001455057;1
347;1;1;1;0.686235456;0.834873664;0.834873664;0.037921218;1
348;1;1;1;0.713458584;0.862122763;0.862122763;0.128303008;1
349;1;1;1;0.759478777;0.900863864;0.900863864;0.217545716;1
350;1;1;1;0.784282074;0.914877857;0.914877857;0.274415987;1
351;1;1;1;0.813181008;0.921202204;0.921202204;0.31043915;1
352;1;1;1;0.822090436;0.925880487;0.925880487;0.248811255;1
353;1;1;1;0.819161464;0.92621438;0.92621438;0.134060469;1
354;1;1;1;0.823043459;0.930012528;0.930012528;0.00414705;1
355;1;1;1;0.820990115;0.931397778;0.931397778;0;1
356;1;1;1;0.820050941;0.931565109;0.931565109;0;1
357;1;1;1;0.824468134;0.931766241;0.931766241;0;1
358;1;1;1;0.840073124;0.933634342;0.933634342;0;1
359;1;1;1;0.850982053;0.933861039;0.933861039;0;1
360;1;1;1;0.855256657;0.934911088;0.934911088;0;1
361;1;1;1;0.852867113;0.933804347;0.933804347;0;1
362;1;1;1;0.848727594;0.933542309;0.933542309;0;1
363;1;1;1;0.859030503;0.933534704;0.933534704;0;1
364;1;1;1;0.854746375;0.933930449;0.933930449;0;1
365;1;1;1;0.856164452;0.935336197;0.935336197;0;1
366;1;1;1;0.861328992;0.935850316;0.935850316;0;1
367;1;1;1;0.866259115;0.936437285;0.936437285;0;1
368;1;1;1;0.872625084;0.936444796;0.936444796;0;1
369;1;1;1;0.880339862;0.936282443;0.936282443;1.66E-08;1
370;1;1;1;0.88337408;0.936006515;0.936006515;0.013198426;1
371;1;1;1;0.847134011;0.927856169;0.927856169;0.156219234;1
372;1;1;1;0.852656538;0.932674388;0.932674388;0.260459992;1
373;1;1;1;0.867294599;0.935838868;0.935838868;0.295407814;1
374;1;1;1;0.884050604;0.934538458;0.934538458;0.302399054;1
375;1;1;1;0.87519419;0.928812297;0.928812297;0.285610064;1
376;1;1;1;0.871126891;0.918389386;0.918389386;0.217777809;1
377;1;1;1;0.855774131;0.916822879;0.916822879;0.096709078;1
378;1;1;1;0.851423837;0.920882117;0.920882117;0.00518999;1
379;1;1;1;0.851911153;0.925083923;0.925083923;0;1
380;1;1;1;0.846606161;0.924959397;0.924959397;0;1
381;1;1;1;0.853708313;0.926438583;0.926438583;0;1
382;1;1;1;0.856304174;0.920422738;0.920422738;0;1
383;1;1;1;0.846285744;0.913954585;0.913954585;0;1
384;1;1;1;0.851094369;0.913328565;0.913328565;0;1
385;1;1;1;0.859075899;0.916867303;0.916867303;0;1
386;1;1;1;0.86744949;0.919487767;0.919487767;0;1
387;1;1;1;0.876859696;0.928317454;0.928317454;0;1
388;1;1;1;0.885390235;0.929500626;0.929500626;0;1
389;1;1;1;0.902136633;0.932488501;0.932488501;0;1
390;1;1;1;0.91153429;0.934208322;0.934208322;0;1
391;1;1;1;0.911335955;0.935939908;0.935939908;0;1
392;1;1;1;0.908767496;0.936961085;0.936961085;0;1
393;1;1;1;0.907636286;0.936974298;0.936974298;9.51E-08;1
394;1;1;1;0.907152541;0.936925158;0.936925158;0.01584145;1
395;1;1;1;0.872609907;0.931669541;0.931669541;0.208195315;1
396;1;1;1;0.857206092;0.934027372;0.934027372;0.344369537;1
397;1;1;1;0.873940892;0.935759546;0.935759546;0.43659488;1
398;1;1;1;0.881071786;0.935605201;0.935605201;0.443474381;1
399;1;1;1;0.873668658;0.935360993;0.935360993;0.373437571;1
400;1;1;1;0.848477497;0.93383719;0.93383719;0.257502078;1
401;1;1;1;0.795699434;0.925119443;0.925119443;0.100105737;1
402;1;1;1;0.741777604;0.90053195;0.90053195;0.002563238;1
403;1;1;1;0.726299788;0.855593255;0.855593255;0;1
404;1;1;1;0.707954644;0.818095836;0.818095836;0;1
405;1;1;1;0.687349866;0.778514992;0.778514992;0;1
406;1;1;1;0.638327261;0.738266523;0.738266523;0;1
407;1;1;1;0.577790115;0.701117433;0.701117433;0;1
408;1;1;1;0.597988924;0.684580813;0.684580813;0;1
409;1;1;1;0.638286772;0.60031099;0.60031099;0;1
410;1;1;1;0.659208022;0.544908286;0.544908286;0;1
411;1;1;1;0.663961316;0.675939721;0.675939721;0;1
412;1;1;1;0.67270413;0.732787142;0.732787142;0;1
413;1;1;1;0.694472726;0.751890921;0.751890921;0;1
414;1;1;1;0.691514767;0.758778095;0.758778095;0;1
415;1;1;1;0.673788872;0.760577238;0.760577238;0;1
416;1;1;1;0.670452225;0.803362811;0.803362811;0;1
417;1;1;1;0.656685619;0.827477805;0.827477805;2.18E-07;1
418;1;1;1;0.632863012;0.813380016;0.813380016;0.015016868;1
419;1;1;1;0.557588954;0.770866265;0.770866265;0.174901064;1
420;1;1;1;0.538797991;0.775909563;0.775909563;0.292736678;1
421;1;1;1;0.574779824;0.811105139;0.811105139;0.380066632;1
422;1;1;1;0.596549018;0.83664275;0.83664275;0.395229898;1
423;1;1;1;0.599029697;0.846709317;0.846709317;0.360274633;1
424;1;1;1;0.620807573;0.847286083;0.847286083;0.276391802;1
425;1;1;1;0.607065456;0.832868157;0.832868157;0.143084191;1
